TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19990312,19990318,22.99,21.644,1.183,24.158,2.212,172.896,373.715,7.96,95.24,2.426,2.708
19990319,19990325,24.182,22.207,1.846,26.029,2.707,188.36,376.275,9.051,95.282,1.483,2.345
19990326,19990401,20.135,18.79,1.463,21.479,2.058,132.732,363.309,6.373,95.431,3.463,2.109
19990402,19990408,17.226,16.022,1.321,18.43,1.798,133.96,346.214,5.981,95.931,0.953,1.846
19990409,19990415,18.015,16.24,1.912,19.79,2.639,171.031,335.407,7.186,95.621,1.456,2.394
19990416,19990422,15.485,12.9,3.32,18.296,4.652,219.487,284.04,9.465,95.815,0.0,2.558
19990423,19990429,15.559,14.022,2.253,17.334,2.748,122.659,332.197,4.563,95.622,6.412,2.096
19990430,19990506,19.193,17.829,1.912,20.806,2.765,125.176,347.276,5.678,95.304,0.776,1.751
19990507,19990513,17.454,15.846,1.69,19.353,2.353,110.422,336.794,5.888,95.816,3.588,2.543
19990514,19990520,15.053,14.448,0.961,15.798,1.264,77.564,353.498,4.316,96.006,0.276,2.14
19990521,19990527,13.215,12.327,1.154,14.356,1.559,79.245,336.22,4.256,95.475,0.283,2.066
19990528,19990603,10.79,9.479,1.828,12.476,2.612,131.107,289.551,4.418,95.973,0.173,2.078
19990604,19990610,9.217,8.034,2.067,10.782,2.741,102.671,295.195,4.614,96.006,0.212,1.987
19990611,19990617,11.996,10.431,2.013,14.186,3.178,118.648,297.498,5.501,95.49,0.072,2.239
19990618,19990624,12.34,10.637,1.806,14.723,3.011,120.551,297.514,4.294,95.173,0.044,2.24
19990625,19990701,11.58,10.848,1.694,12.606,1.268,53.224,341.687,3.305,95.382,1.098,2.341
19990702,19990708,8.781,6.868,2.381,11.459,3.568,138.655,267.137,4.785,96.187,0.07,2.257
19990709,19990715,8.443,7.375,1.492,9.919,1.841,90.423,302.906,3.808,95.767,0.588,3.001
19990716,19990722,5.425,3.088,2.767,8.43,3.918,152.205,253.84,4.555,96.162,0.018,1.636
19990723,19990729,13.639,11.474,2.879,16.197,4.317,157.913,284.178,6.305,95.426,0.0,3.144
19990730,19990805,16.328,13.759,2.857,19.365,4.807,174.895,292.959,10.689,95.563,0.049,2.921
19990806,19990812,12.433,10.249,2.953,15.015,3.871,171.049,276.923,8.795,95.64,0.598,2.838
19990813,19990819,8.085,5.516,2.849,11.122,4.043,198.211,248.107,10.001,96.291,0.009,3.236
19990820,19990826,10.513,8.602,2.681,12.68,3.544,159.111,290.797,6.253,95.854,1.652,2.478
19990827,19990902,17.489,14.285,2.906,20.73,4.68,219.44,302.488,10.887,94.992,0.008,2.46
19990903,19990909,14.317,11.777,1.937,16.857,3.41,183.293,298.502,8.271,95.014,0.627,2.132
19990910,19990916,16.614,13.404,3.461,19.794,4.778,245.889,284.072,15.34,95.367,0.0,2.972
19990917,19990923,24.696,21.371,3.18,27.756,4.655,244.219,339.054,21.43,95.597,0.726,3.137
19990924,19990930,18.716,17.218,1.961,20.095,2.203,168.698,347.952,7.04,95.402,2.876,2.349
19991001,19991007,12.959,11.364,2.366,14.427,2.706,202.791,309.89,8.292,96.339,1.505,2.722
19991008,19991014,19.335,17.322,2.128,20.969,3.108,201.902,340.055,9.931,95.429,1.161,2.738
19991015,19991021,22.541,19.532,2.772,24.882,3.806,287.22,333.178,16.226,95.511,0.985,1.934
19991022,19991028,23.099,20.55,2.851,25.081,3.48,258.644,348.467,15.787,95.277,2.13,2.63
19991029,19991104,17.191,15.741,1.873,18.283,2.293,183.523,336.907,6.223,95.399,10.972,3.006
19991105,19991111,18.17,15.293,3.191,20.224,4.279,354.636,302.997,12.271,95.73,0.01,2.837
19991112,19991118,23.36,21.566,1.512,24.604,2.716,203.966,363.707,10.645,95.314,9.134,2.465
19991119,19991125,20.594,18.194,2.068,22.166,2.75,235.461,346.297,8.173,95.335,3.402,1.465
19991126,19991202,23.459,20.678,2.32,25.28,2.917,279.586,350.449,13.111,95.067,2.312,2.542
19991203,19991209,21.53,18.329,2.484,23.627,3.84,339.856,329.27,14.85,95.378,0.505,2.535
19991210,19991216,23.841,20.837,2.563,25.809,3.374,293.017,352.032,13.408,95.136,2.863,1.73
19991217,19991223,24.718,22.559,1.543,26.078,2.734,254.165,370.297,10.807,95.037,3.061,2.533
19991224,19991231,26.298,24.41,1.26,27.43,2.624,243.929,388.141,9.839,95.24,4.223,2.265
20000101,20000107,25.848,22.981,1.664,27.568,2.784,297.296,367.998,12.881,95.074,1.301,1.801
20000108,20000114,24.77,22.859,1.705,26.023,2.069,228.485,380.864,6.974,94.908,7.124,1.746
20000115,20000121,25.895,23.402,2.263,27.528,2.546,264.914,373.084,11.374,94.98,3.334,2.377
20000122,20000128,25.684,23.084,1.68,27.43,2.99,294.777,367.345,13.22,95.305,1.334,2.401
20000129,20000204,26.094,23.767,2.251,27.756,3.091,280.913,365.758,12.077,94.938,2.867,2.139
20000205,20000211,25.873,24.145,1.481,27.149,2.161,212.604,384.187,8.306,94.949,4.405,1.94
20000212,20000218,23.843,22.075,1.975,25.218,2.531,261.021,365.339,12.161,95.663,2.727,3.077
20000219,20000225,24.358,22.184,1.851,26.049,2.646,235.818,368.429,9.451,95.343,4.338,1.995
20000226,20000303,21.018,19.215,1.906,22.493,2.791,205.773,348.438,8.221,95.262,3.989,2.453
20000304,20000310,22.44,20.632,1.534,23.97,2.282,170.889,369.355,6.976,95.541,2.135,1.975
20000311,20000317,22.535,21.088,1.846,23.787,2.19,191.755,363.448,6.716,95.008,3.605,2.414
20000318,20000324,22.039,20.261,1.437,23.718,2.274,211.275,350.79,8.236,95.19,1.659,2.903
20000325,20000331,19.023,16.86,2.439,21.186,3.294,241.282,321.957,9.897,95.415,0.367,2.714
20000401,20000407,20.992,19.705,1.208,22.279,1.93,138.37,368.448,5.91,95.524,1.63,2.162
20000408,20000414,20.802,19.381,1.81,22.222,2.449,140.419,360.758,5.714,95.327,2.272,2.044
20000415,20000421,17.04,15.831,1.768,18.354,2.28,124.097,342.618,4.987,95.757,4.88,2.064
20000422,20000428,20.39,18.817,1.636,22.135,2.752,153.375,349.551,5.602,95.311,1.441,2.103
20000429,20000505,14.238,13.428,1.323,15.195,1.345,90.759,335.042,4.026,95.455,2.373,2.106
20000506,20000512,13.65,11.658,2.232,16.003,3.374,151.89,306.06,5.365,95.749,0.046,2.12
20000513,20000519,12.683,11.738,1.215,13.88,1.656,91.433,326.143,4.038,95.757,1.593,2.926
20000520,20000526,16.249,15.136,1.729,17.68,2.132,99.823,339.888,4.479,95.551,0.26,2.288
20000527,20000602,13.242,12.025,1.612,14.806,2.407,106.753,317.265,4.663,95.551,0.229,2.258
20000603,20000609,13.23,11.477,2.363,15.505,3.34,126.104,301.761,4.82,95.504,0.137,2.386
20000610,20000616,12.785,11.636,1.853,14.393,2.049,109.439,311.176,4.251,95.078,0.579,2.865
20000617,20000623,6.835,5.36,2.118,8.899,2.958,113.736,278.259,4.11,95.649,0.054,1.783
20000624,20000630,10.593,8.422,2.47,13.633,3.965,128.205,278.244,5.372,94.766,0.022,2.436
20000701,20000707,11.154,9.158,2.206,13.949,3.674,138.76,279.56,5.433,95.238,0.055,2.388
20000708,20000714,0.275,-0.698,2.073,1.605,1.931,104.377,265.638,2.992,96.351,0.854,3.047
20000715,20000721,5.276,3.184,2.455,7.967,3.481,144.357,253.454,5.128,95.753,0.16,2.509
20000722,20000728,9.557,7.027,2.877,12.547,4.747,165.576,263.197,7.027,95.914,0.0,2.276
20000729,20000804,12.717,10.306,2.615,15.566,4.252,165.357,283.257,7.882,95.707,0.0,2.799
20000805,20000811,13.175,10.89,2.515,15.877,4.004,151.983,298.754,7.575,95.982,0.026,1.873
20000812,20000818,14.007,11.218,3.238,17.303,4.831,195.466,282.487,10.492,95.582,0.009,2.839
20000819,20000825,13.269,11.67,1.956,15.076,3.235,153.414,317.938,6.217,95.333,0.237,1.961
20000826,20000901,10.627,7.879,4.042,13.41,5.005,206.703,262.956,10.111,95.387,0.13,2.313
20000902,20000908,17.815,14.172,3.032,21.458,4.906,239.714,292.772,15.22,95.331,0.0,2.736
20000909,20000915,11.428,9.797,2.514,13.042,2.84,156.903,308.297,7.24,95.341,1.115,2.258
20000916,20000922,16.846,13.848,3.205,19.604,4.167,264.319,297.73,11.082,95.361,0.98,3.149
20000923,20000929,19.367,16.089,3.765,22.382,4.648,292.884,289.31,20.409,95.703,0.005,3.083
20000930,20001006,18.603,16.191,2.315,20.822,3.071,228.24,325.906,9.376,95.497,3.311,2.126
20001007,20001013,20.621,16.613,3.781,23.886,5.135,322.023,296.729,18.337,95.18,0.0,2.957
20001014,20001020,20.321,17.123,3.002,22.808,3.964,262.088,338.172,11.297,95.518,2.055,2.303
20001021,20001027,19.454,17.704,1.78,20.816,2.656,235.73,343.517,9.175,95.395,2.679,2.473
20001028,20001103,22.9,19.933,2.156,25.145,3.612,288.964,340.835,14.506,95.214,1.325,2.898
20001104,20001110,18.661,17.063,1.504,19.801,2.364,217.136,342.92,6.861,95.052,4.561,2.401
20001111,20001117,17.98,14.487,2.433,20.328,4.03,339.229,299.61,11.848,95.368,0.739,2.531
20001118,20001124,23.966,21.023,2.482,25.895,3.866,334.788,341.268,14.539,95.177,1.313,2.444
20001125,20001201,25.508,22.311,2.564,27.603,4.188,331.25,351.203,17.309,95.267,0.196,2.7
20001202,20001208,25.512,22.351,2.645,27.583,4.234,344.477,339.084,19.954,95.219,1.13,2.615
20001209,20001215,26.668,24.479,1.54,28.102,2.757,327.354,360.838,13.885,94.871,2.247,2.506
20001216,20001222,26.189,22.939,2.534,28.291,3.945,356.3,342.588,17.848,95.211,1.808,2.208
20001223,20001231,27.703,24.097,2.614,29.866,4.503,371.741,344.401,20.65,94.884,0.714,2.845
20010101,20010107,29.949,28.084,2.054,31.067,2.632,261.32,393.99,16.233,94.796,3.856,2.322
20010108,20010114,23.875,21.588,2.574,25.371,3.388,304.661,348.882,13.262,95.132,4.11,2.803
20010115,20010121,28.0,25.757,1.546,29.47,2.753,307.777,373.558,16.316,95.18,1.347,3.178
20010122,20010128,27.26,24.938,1.479,28.825,2.733,287.986,379.501,11.747,95.117,4.366,1.805
20010129,20010204,26.532,24.093,2.461,28.274,3.467,325.365,362.446,14.6,94.867,0.495,2.825
20010205,20010211,29.604,27.448,2.209,31.191,3.383,297.41,388.583,17.136,94.747,0.959,2.183
20010212,20010218,27.786,24.831,2.322,30.085,3.66,319.906,359.266,17.832,95.298,0.903,2.342
20010219,20010225,31.839,29.123,2.005,33.951,3.68,302.641,384.427,24.361,94.932,1.312,2.811
20010226,20010304,28.426,26.971,2.066,29.589,2.796,201.825,405.03,11.539,95.022,5.647,3.078
20010305,20010311,26.849,25.421,1.965,28.058,2.697,207.729,388.688,10.229,95.059,1.933,2.778
20010312,20010318,26.937,25.611,1.824,28.082,2.08,163.657,398.767,8.566,95.261,2.128,2.015
20010319,20010325,17.465,16.173,1.85,18.703,2.084,142.045,352.011,5.577,95.301,4.174,2.706
20010326,20010401,21.562,19.242,2.281,23.882,3.307,212.517,337.241,9.75,95.516,0.389,2.159
20010402,20010408,19.055,17.959,1.852,20.15,2.125,116.082,360.771,5.815,95.797,3.903,1.968
20010409,20010415,22.353,20.793,1.874,23.921,2.492,140.791,365.803,6.617,95.277,2.724,2.282
20010416,20010422,19.934,18.594,2.202,21.389,2.6,141.483,342.179,7.117,95.162,1.393,2.379
20010423,20010429,11.254,9.639,2.332,13.053,3.08,162.274,286.806,6.727,95.818,1.048,2.777
20010430,20010506,10.2,8.68,2.055,11.997,2.858,137.838,300.253,4.612,95.813,0.219,2.125
20010507,20010513,11.866,10.854,1.116,13.063,1.905,90.214,324.889,4.363,95.856,0.488,1.801
20010514,20010520,12.026,10.596,1.936,13.849,2.658,108.328,311.453,4.803,95.559,0.229,2.585
20010521,20010527,19.263,17.833,1.9,21.102,2.436,110.453,352.499,4.99,95.161,0.391,2.051
20010528,20010603,15.831,14.565,1.756,17.459,2.52,115.865,320.317,4.407,95.222,0.307,2.085
20010604,20010610,16.206,14.807,2.125,18.034,2.818,106.667,327.781,4.914,95.525,0.048,2.153
20010611,20010617,13.159,12.51,1.511,14.067,1.444,80.419,330.751,3.862,95.658,0.53,2.709
20010618,20010624,5.211,3.145,2.448,8.104,3.571,133.201,251.661,4.481,96.314,0.225,2.036
20010625,20010701,11.126,8.874,2.925,14.279,3.82,139.887,274.926,6.884,95.725,0.0,2.571
20010702,20010708,12.386,10.214,2.856,15.427,3.642,139.338,282.723,7.264,95.198,0.0,3.19
20010709,20010715,10.659,8.839,2.455,13.169,3.488,137.049,276.125,7.169,95.433,0.015,2.807
20010716,20010722,12.672,10.815,1.964,15.061,3.221,121.216,300.439,5.771,95.138,0.389,2.056
20010723,20010729,6.816,5.196,1.889,8.731,2.875,122.71,272.479,5.893,96.071,0.126,2.968
20010730,20010805,14.087,12.371,2.628,16.115,2.986,95.836,330.45,4.916,95.272,2.075,2.143
20010806,20010812,15.177,13.187,3.632,17.527,3.955,163.112,300.362,8.54,95.865,0.202,2.724
20010813,20010819,10.177,8.323,2.309,12.368,3.512,158.314,286.735,6.878,95.764,0.227,1.991
20010820,20010826,18.501,16.039,3.379,21.331,4.348,196.687,300.844,13.251,95.338,0.069,3.593
20010827,20010902,12.921,10.909,2.061,14.962,3.139,173.883,299.729,8.97,95.534,0.2,2.668
20010903,20010909,12.753,11.5,1.747,14.005,1.974,99.737,332.773,5.169,95.943,0.948,2.287
20010910,20010916,14.188,11.746,2.742,16.586,3.861,233.702,289.558,9.653,95.916,0.48,2.697
20010917,20010923,20.317,17.344,3.134,23.051,4.216,233.252,320.766,14.908,95.24,1.28,2.879
20010924,20010930,14.512,13.356,1.336,15.575,1.789,127.205,335.427,4.797,95.371,4.018,2.743
20011001,20011007,17.002,15.228,2.156,18.635,2.925,208.7,335.442,7.294,95.557,2.757,3.482
20011008,20011014,18.096,16.654,2.106,19.308,2.531,156.082,345.925,6.195,95.556,6.149,2.636
20011015,20011021,19.422,17.325,1.953,21.053,2.58,238.822,343.795,7.309,95.411,1.899,1.832
20011022,20011028,22.209,20.241,1.548,23.74,2.365,207.077,367.282,8.311,95.024,3.515,2.833
20011029,20011104,21.808,19.335,1.792,23.698,3.228,258.376,348.958,11.094,95.464,1.965,2.427
20011105,20011111,19.545,17.081,2.91,21.305,3.545,267.373,334.31,10.471,95.216,1.783,2.91
20011112,20011118,20.104,18.137,1.528,21.423,2.586,229.24,344.676,7.705,95.169,2.501,2.306
20011119,20011125,22.381,20.125,3.162,23.858,3.34,322.622,337.339,12.015,95.058,2.046,2.958
20011126,20011202,19.307,17.362,2.391,20.581,2.768,265.114,328.833,9.735,95.417,4.407,2.41
20011203,20011209,21.809,18.449,3.461,24.011,4.363,350.496,326.998,13.474,95.358,0.148,2.125
20011210,20011216,27.352,24.694,2.204,29.093,3.366,311.711,377.88,13.724,95.121,0.583,1.728
20011217,20011223,25.865,23.601,2.723,27.285,3.283,271.39,371.905,12.446,95.146,3.997,2.189
20011224,20011231,28.301,25.529,1.87,29.964,3.219,322.381,371.156,17.551,95.195,1.018,2.358
20020101,20020107,24.815,22.457,2.245,26.229,2.838,268.364,365.808,12.243,95.235,3.141,2.01
20020108,20020114,26.133,24.26,1.794,27.355,2.906,267.631,368.93,13.895,95.403,5.265,2.765
20020115,20020121,24.245,21.351,2.081,26.141,2.995,301.462,357.339,13.423,95.418,0.987,2.469
20020122,20020128,25.204,22.723,2.173,26.892,2.856,257.622,366.294,10.524,94.893,7.904,1.772
20020129,20020204,25.894,23.758,1.872,27.42,2.879,268.834,367.503,12.759,95.109,1.092,2.615
20020205,20020211,22.766,19.774,2.805,24.978,3.585,310.014,337.982,12.503,95.379,0.829,1.495
20020212,20020218,24.969,23.236,1.332,26.317,2.265,209.421,377.191,10.113,95.436,3.582,2.555
20020219,20020225,23.397,21.065,2.518,25.211,2.951,239.279,358.775,9.569,95.276,1.617,2.2
20020226,20020304,25.178,23.947,2.22,26.192,2.421,210.668,378.389,9.842,94.877,4.311,2.882
20020305,20020311,25.401,23.527,1.413,26.986,2.516,210.609,383.54,7.636,95.0,2.372,2.325
20020312,20020318,25.793,24.316,2.067,27.065,2.41,194.035,388.188,8.164,94.654,1.076,2.637
20020319,20020325,22.824,20.969,2.019,24.551,2.852,210.105,360.334,8.503,95.189,1.059,2.505
20020326,20020401,17.979,16.789,1.999,19.169,2.094,154.277,338.523,5.809,95.263,3.598,2.498
20020402,20020408,23.116,21.835,1.578,24.397,2.302,153.271,372.834,6.756,95.005,2.051,2.868
20020409,20020415,17.068,16.21,1.189,17.933,1.435,103.516,357.591,4.65,95.599,1.561,2.058
20020416,20020422,16.732,14.955,2.268,18.665,3.043,168.417,318.243,7.742,95.321,1.61,2.436
20020423,20020429,15.941,13.813,2.302,18.346,3.468,184.279,296.927,7.387,95.299,0.384,2.292
20020430,20020506,17.315,14.88,2.473,20.192,3.587,162.864,317.682,6.734,95.5,0.584,1.834
20020507,20020513,20.523,18.741,1.826,22.629,2.72,135.136,345.622,6.225,95.249,1.492,2.296
20020514,20020520,12.888,12.237,1.069,13.701,1.364,78.911,340.091,3.318,95.146,2.063,1.82
20020521,20020527,15.915,14.447,1.949,17.803,2.688,126.764,317.313,4.887,94.987,0.172,3.048
20020528,20020603,11.823,10.45,2.024,13.588,2.576,111.365,301.358,4.444,95.244,0.149,2.51
20020604,20020610,10.36,8.509,2.788,12.772,3.482,129.612,280.023,5.278,95.273,0.119,2.048
20020611,20020617,7.495,5.601,2.797,10.148,4.052,141.471,256.758,5.344,96.035,0.0,1.739
20020618,20020624,7.411,5.676,2.384,9.839,3.504,124.748,267.833,5.68,96.415,0.0,2.415
20020625,20020701,7.748,6.401,2.03,9.634,2.787,103.341,288.029,4.838,95.738,0.17,2.566
20020702,20020708,6.717,4.87,2.806,9.302,3.562,119.626,275.743,4.301,96.05,0.342,1.366
20020709,20020715,12.198,10.277,2.786,14.84,3.679,127.903,297.059,6.031,95.823,0.018,1.952
20020716,20020722,13.923,12.123,2.074,16.237,2.74,114.559,314.09,5.499,95.311,0.624,2.591
20020723,20020729,10.426,8.196,2.38,13.06,3.971,160.634,262.203,8.301,95.649,0.149,2.909
20020730,20020805,8.319,6.059,2.987,10.99,4.187,167.608,256.549,7.314,95.821,0.0,2.619
20020806,20020812,14.61,11.818,3.078,17.909,4.786,176.162,291.979,8.654,95.475,0.047,2.354
20020813,20020819,15.546,13.261,2.858,18.246,3.729,155.22,310.31,8.652,95.312,1.012,2.829
20020820,20020826,17.345,14.78,3.306,20.288,4.685,189.358,302.526,10.713,95.019,1.741,2.461
20020827,20020902,10.443,8.279,2.037,12.623,2.873,157.354,290.039,5.445,95.581,5.468,2.21
20020903,20020909,13.63,10.97,2.964,16.29,3.788,214.751,288.999,9.188,95.561,0.095,2.901
20020910,20020916,16.597,13.698,2.839,19.462,3.924,225.78,303.107,10.849,95.165,0.286,2.86
20020917,20020923,15.597,12.345,3.241,18.589,4.58,261.273,285.313,11.806,95.505,0.038,2.183
20020924,20020930,22.26,19.005,3.155,25.255,4.197,257.949,325.104,16.265,95.257,0.409,2.509
20021001,20021007,24.008,20.845,3.616,26.919,4.193,298.868,321.455,19.815,94.606,0.14,3.883
20021008,20021014,25.88,23.245,2.946,28.051,3.559,260.35,360.398,14.434,94.773,1.579,2.312
20021015,20021021,17.345,15.445,2.745,18.823,3.103,251.979,319.037,10.701,95.377,1.704,3.181
20021022,20021028,20.095,17.607,2.069,22.03,3.319,258.534,338.048,10.352,95.134,1.511,2.637
20021029,20021104,21.199,18.293,2.745,23.409,3.903,324.656,319.387,14.383,95.417,0.373,3.054
20021105,20021111,20.428,17.353,3.359,22.625,4.256,328.395,313.326,16.273,95.396,1.232,3.717
20021112,20021118,27.678,24.34,2.672,29.98,4.199,329.974,356.872,19.574,94.731,0.675,2.309
20021119,20021125,25.499,23.454,2.591,26.84,3.655,291.847,356.114,16.341,95.01,8.168,2.794
20021126,20021202,22.446,20.001,2.587,24.047,3.361,297.12,336.865,12.592,95.009,5.54,2.725
20021203,20021209,21.782,20.24,1.77,22.792,2.379,188.233,367.727,7.354,95.174,5.64,2.04
20021210,20021216,25.526,22.825,1.869,27.297,2.907,297.923,365.011,12.294,95.307,2.012,2.274
20021217,20021223,23.255,21.758,1.686,24.211,2.488,260.726,357.926,10.972,95.007,5.894,3.106
20021224,20021231,25.301,23.298,2.089,26.503,3.038,272.54,371.812,11.259,95.046,3.295,2.707
20030101,20030107,25.264,22.258,1.941,27.068,3.237,280.201,368.087,11.869,95.038,3.417,2.176
20030108,20030114,26.784,24.145,1.661,28.497,3.082,283.591,374.257,11.64,95.133,4.267,1.829
20030115,20030121,26.129,23.513,1.66,27.843,2.582,304.692,360.436,12.538,94.995,2.004,2.394
20030122,20030128,25.927,23.193,2.336,27.754,3.36,323.036,350.283,15.299,95.273,0.862,2.454
20030129,20030204,29.962,27.533,1.552,31.697,2.98,278.864,385.827,17.741,94.839,0.761,2.236
20030205,20030211,26.462,24.708,1.73,27.744,2.507,222.754,385.384,10.118,94.922,4.505,1.884
20030212,20030218,24.612,21.601,2.654,26.954,3.781,336.723,333.452,16.089,94.987,0.8,2.333
20030219,20030225,23.086,19.889,2.919,25.572,4.071,347.509,315.56,17.793,95.454,0.248,3.031
20030226,20030304,26.387,24.425,1.977,28.022,2.716,232.461,372.178,10.967,95.065,2.316,2.032
20030305,20030311,25.703,24.097,1.554,27.062,2.068,214.387,375.522,8.92,95.108,1.927,1.842
20030312,20030318,24.347,22.422,1.876,26.022,2.868,216.036,363.709,10.755,95.263,1.16,2.495
20030319,20030325,23.07,20.999,2.386,24.999,3.188,229.228,340.433,12.96,95.635,0.587,2.916
20030326,20030401,20.086,19.584,1.476,20.588,1.487,81.543,379.265,6.002,95.595,1.732,2.458
20030402,20030408,19.363,17.656,1.643,21.071,2.459,148.179,349.799,6.934,95.511,0.43,1.687
20030409,20030415,19.324,16.99,2.609,21.658,3.936,215.186,317.79,10.22,95.925,0.0,2.312
20030416,20030422,18.821,17.196,2.016,20.586,2.898,157.215,332.194,7.894,95.047,2.429,2.666
20030423,20030429,18.732,17.666,1.303,19.952,1.786,99.359,366.642,4.599,95.4,1.025,1.627
20030430,20030506,16.078,13.878,2.301,18.677,3.613,162.123,307.074,6.745,95.925,0.027,1.989
20030507,20030513,18.379,16.804,1.859,20.241,2.887,126.601,335.992,7.714,95.522,0.845,2.477
20030514,20030520,12.752,11.948,1.684,13.766,1.791,90.856,327.779,4.299,95.54,1.634,1.868
20030521,20030527,13.367,11.477,2.361,15.797,3.612,148.413,289.087,6.488,95.328,0.216,1.841
20030528,20030603,15.953,14.319,2.711,18.055,3.221,130.322,316.024,5.33,95.538,0.308,2.141
20030604,20030610,10.667,9.182,2.177,12.612,3.146,128.872,282.643,6.515,95.483,0.021,2.713
20030611,20030617,14.728,13.01,2.439,17.132,3.188,113.672,306.956,7.254,95.141,0.007,2.583
20030618,20030624,16.772,14.904,2.561,19.387,3.362,114.037,319.814,5.788,95.273,0.043,2.328
20030625,20030701,16.39,15.521,1.626,17.606,1.771,70.316,354.318,3.898,95.646,0.397,1.76
20030702,20030708,13.453,12.385,2.232,14.949,2.009,94.018,318.643,4.101,95.124,1.943,2.295
20030709,20030715,6.627,4.613,2.349,9.417,3.787,151.798,245.211,7.003,96.135,0.0,2.709
20030716,20030722,9.244,6.829,2.407,12.35,4.174,150.357,260.904,8.034,95.647,0.0,2.588
20030723,20030729,8.504,6.091,2.821,11.356,4.592,152.755,269.776,7.208,96.259,0.015,1.303
20030730,20030805,12.001,9.94,3.1,14.436,4.177,157.775,279.407,7.87,95.554,0.219,2.974
20030806,20030812,12.105,9.487,3.013,15.198,4.709,189.977,264.063,11.959,95.849,0.0,3.316
20030813,20030819,16.733,14.069,3.191,19.882,4.715,187.739,297.568,12.839,95.674,0.04,2.834
20030820,20030826,11.4,9.223,2.86,13.876,4.127,192.269,276.693,11.104,96.106,0.0,1.957
20030827,20030902,12.615,10.157,2.821,15.081,4.186,209.871,282.392,11.889,96.312,0.0,3.373
20030903,20030909,18.055,15.114,3.162,20.996,4.106,236.072,290.862,18.731,95.5,0.0,2.74
20030910,20030916,17.15,14.422,3.156,19.851,4.527,229.62,300.016,16.181,95.989,0.013,2.801
20030917,20030923,21.643,18.697,3.436,24.354,4.598,274.221,305.175,22.071,95.136,0.325,3.682
20030924,20030930,19.621,16.697,4.187,22.312,4.824,247.003,307.228,17.764,95.357,0.182,3.063
20031001,20031007,24.071,21.328,2.377,26.594,3.691,243.348,346.146,16.865,95.16,1.312,2.557
20031008,20031014,21.393,18.703,3.096,23.566,4.541,299.872,313.399,19.878,95.603,0.013,3.711
20031015,20031021,24.731,21.91,3.832,26.925,4.184,314.123,328.263,24.097,95.105,0.432,3.131
20031022,20031028,26.164,22.848,3.765,28.744,4.814,346.337,326.633,27.251,95.069,0.177,3.471
20031029,20031104,22.942,19.994,4.087,25.179,5.089,328.075,310.003,23.121,95.762,1.04,3.477
20031105,20031111,28.431,25.804,2.513,30.307,3.65,304.949,363.078,23.231,94.84,1.444,2.816
20031112,20031118,24.565,21.702,3.71,26.532,4.355,353.977,321.234,21.443,94.864,0.81,3.631
20031119,20031125,29.143,25.729,2.674,31.38,4.445,333.831,354.299,28.043,94.799,0.436,2.893
20031126,20031202,25.716,23.171,1.789,27.383,3.136,296.083,358.788,15.375,94.842,2.07,2.244
20031203,20031209,22.445,20.338,1.781,23.825,3.052,270.373,348.938,12.415,94.979,3.63,2.478
20031210,20031216,22.434,20.231,2.08,23.877,3.24,329.442,330.014,15.605,95.023,1.859,2.676
20031217,20031223,27.758,24.191,3.227,30.036,4.756,381.721,340.581,25.602,95.083,0.686,3.363
20031224,20031231,25.775,22.946,3.083,27.472,4.059,334.552,343.875,21.949,95.15,1.361,3.45
20040101,20040107,29.449,27.056,2.051,30.884,3.461,308.508,382.56,21.512,94.97,1.624,2.503
20040108,20040114,27.796,25.616,1.936,29.201,2.515,278.777,374.327,13.116,95.209,2.762,1.416
20040115,20040121,27.097,24.271,1.773,28.948,2.852,286.512,363.124,15.848,95.18,1.382,1.82
20040122,20040128,29.983,26.835,1.961,32.094,3.426,283.137,384.246,21.626,95.197,0.681,1.881
20040129,20040204,25.178,23.702,1.489,26.232,2.155,177.481,384.649,11.044,95.187,2.678,1.961
20040205,20040211,27.437,24.896,2.184,29.345,3.083,226.461,385.925,18.073,95.436,1.493,2.822
20040212,20040218,23.075,21.573,1.534,24.243,2.302,223.518,363.08,9.177,95.228,6.524,2.216
20040219,20040225,25.679,22.309,2.154,28.3,3.816,299.072,345.84,18.517,95.713,0.069,2.358
20040226,20040303,26.995,24.549,2.325,28.989,3.341,261.101,364.962,17.925,95.1,1.548,2.395
20040304,20040310,24.684,22.281,2.873,26.718,3.648,258.88,340.52,17.313,95.441,2.345,3.178
20040311,20040317,24.612,23.21,1.274,25.823,2.105,162.016,388.653,8.957,95.215,2.635,2.696
20040318,20040324,25.44,23.225,1.671,27.537,3.104,221.803,362.603,13.497,95.376,0.89,2.816
20040325,20040331,27.054,25.495,1.78,28.613,2.371,164.45,377.819,16.148,94.914,4.991,2.937
20040401,20040407,24.238,22.286,2.115,26.191,2.709,173.646,366.296,8.043,94.948,2.852,2.232
20040408,20040414,21.201,20.082,1.709,22.32,1.733,109.944,377.177,5.341,95.221,2.247,2.328
20040415,20040421,17.246,15.597,2.094,19.038,2.757,165.921,326.033,7.615,95.332,0.428,2.201
