TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19950427,22.215,21.036,1.005,23.609,1.932,110.368,369.876,5.222,94.682,1.664,1.987
19950428,20.633,19.025,1.436,22.533,2.244,195.096,332.841,7.169,94.805,4.466,2.002
19950429,21.267,18.706,2.584,24.293,3.404,195.042,318.582,11.108,94.647,0.0,4.159
19950430,20.944,18.672,2.468,23.629,3.546,172.301,336.628,6.592,94.89,0.0,1.376
19950501,18.49,17.16,1.613,20.061,1.553,187.385,313.23,7.772,95.705,0.047,2.384
19950502,19.347,16.837,2.616,22.314,3.131,158.525,326.827,7.202,95.74,0.026,1.905
19950503,20.38,17.598,3.14,23.667,4.574,188.502,315.811,8.761,95.341,0.0,2.226
19950504,22.013,19.519,2.103,24.96,3.64,178.826,335.863,9.111,95.205,0.0,2.145
19950505,14.313,14.439,3.071,14.165,1.273,30.482,331.857,4.074,95.651,4.015,1.997
19950506,12.471,10.078,2.927,15.298,4.505,192.541,267.58,6.904,96.141,0.0,1.566
19950507,16.479,13.674,2.622,19.795,4.732,185.156,282.799,9.545,95.408,0.0,2.736
19950508,18.392,15.342,3.414,21.997,5.32,187.518,285.472,10.09,95.374,0.0,2.77
19950509,17.953,15.319,2.029,21.066,4.608,182.827,290.507,9.343,95.247,0.0,2.101
19950510,17.926,14.733,3.364,21.7,4.729,176.053,302.443,8.31,95.307,0.0,1.764
19950511,17.12,14.804,2.803,19.857,4.16,159.851,309.383,7.329,95.389,0.0,1.853
19950512,19.162,17.292,1.517,21.372,2.461,110.46,347.757,5.811,95.213,1.997,2.157
19950513,17.966,17.26,0.466,18.8,0.858,28.42,373.824,2.482,95.418,13.282,1.783
19950514,16.28,15.113,1.677,17.658,2.201,166.273,309.215,5.48,96.017,0.162,2.426
19950515,14.997,11.863,3.111,18.702,4.598,173.631,280.915,6.832,95.545,0.0,2.021
19950516,15.398,13.804,2.051,17.447,3.294,132.829,316.2,6.022,95.527,0.0,2.353
19950517,11.929,11.05,1.892,13.059,2.952,175.543,271.225,6.703,96.645,0.0,1.866
19950518,13.619,11.558,3.157,16.268,3.557,132.972,305.514,6.552,96.458,0.0,2.726
19950519,12.964,11.96,1.165,14.256,2.252,97.367,304.759,5.928,95.887,0.0,2.953
19950520,13.692,11.473,2.957,16.545,4.75,167.339,279.669,5.676,95.753,0.0,1.639
19950521,15.427,12.65,3.178,18.996,4.936,163.961,282.047,7.029,95.621,0.0,2.148
19950522,12.46,10.977,2.964,14.367,4.362,158.275,275.287,6.394,95.93,0.0,1.323
19950523,12.792,10.368,3.579,15.908,4.687,155.224,288.892,5.539,95.837,0.0,1.208
19950524,14.664,12.781,1.788,17.086,3.202,123.951,317.01,5.714,95.981,0.046,2.034
19950525,11.642,11.1,2.201,12.338,2.187,74.763,322.587,6.892,96.52,0.0,2.382
19950526,14.872,13.945,1.21,16.064,1.829,71.706,343.356,6.124,95.817,0.089,3.414
19950527,15.723,14.333,1.247,17.509,2.326,109.901,331.325,5.034,95.703,0.0,2.336
19950528,15.518,14.044,3.056,17.414,3.782,141.016,301.384,6.754,95.799,0.0,1.436
19950529,15.32,13.05,4.244,18.239,4.899,149.548,300.27,6.617,96.051,0.0,2.661
19950530,17.035,15.925,1.542,18.462,2.676,119.332,318.153,6.343,95.562,0.0,2.125
19950531,16.941,14.785,2.798,19.713,3.804,142.954,310.953,5.681,95.219,0.0,2.438
19950601,15.623,13.816,1.551,17.947,3.43,122.932,313.922,5.293,95.461,0.0,1.963
19950602,13.991,12.336,3.121,16.119,3.026,52.351,334.332,5.344,95.854,0.084,1.704
19950603,17.316,16.353,2.48,18.554,2.431,81.504,357.524,4.614,95.791,0.04,2.655
19950604,21.144,19.926,1.075,22.71,2.059,91.3,362.336,5.353,95.088,0.0,4.148
19950605,18.903,17.987,2.464,20.081,1.076,77.91,350.006,3.23,94.759,0.485,1.512
19950606,12.721,11.031,1.915,14.894,1.772,147.202,289.257,6.221,95.099,0.085,2.306
19950607,9.777,7.555,2.461,12.635,4.033,128.189,269.379,6.165,95.675,0.0,1.447
19950608,11.105,8.858,3.071,13.994,3.996,142.878,267.594,8.389,95.443,0.0,3.265
19950609,15.134,12.921,3.803,17.979,4.905,147.162,279.704,8.574,94.446,0.0,3.935
19950610,12.867,12.017,1.777,14.056,2.884,140.073,276.166,8.359,95.08,0.0,2.738
19950611,15.437,13.434,2.0,18.241,3.467,139.474,295.53,9.241,94.951,0.0,3.599
19950612,14.637,12.006,2.878,18.319,4.407,145.822,298.739,5.422,95.434,0.0,1.672
19950613,11.956,11.308,1.054,12.862,1.857,97.823,316.962,5.328,96.131,0.048,1.728
19950614,12.599,10.858,1.709,15.036,2.266,102.173,314.177,6.38,95.576,0.141,2.469
19950615,10.963,9.27,2.666,13.334,3.797,132.061,288.8,5.002,95.029,0.0,1.387
19950616,10.078,8.993,1.949,11.597,2.984,130.096,296.843,4.293,95.469,0.332,1.392
19950617,8.885,7.279,2.447,11.135,3.632,109.356,290.366,3.969,96.292,0.8,1.076
19950618,10.051,8.058,2.888,12.841,3.377,110.259,291.688,5.358,96.585,0.0,1.944
19950619,10.484,9.397,1.044,12.005,2.224,124.189,275.406,5.304,96.043,0.0,4.14
19950620,10.838,8.984,2.163,13.435,3.603,132.46,276.755,5.275,95.689,0.0,2.887
19950621,11.91,9.511,3.048,15.269,4.759,143.28,277.035,6.358,95.603,0.0,2.037
19950622,14.955,12.524,3.043,18.36,4.667,140.316,284.479,8.464,95.008,0.0,2.945
19950623,15.387,13.115,2.004,18.568,4.038,134.689,291.316,7.244,93.974,0.0,1.961
19950624,6.534,6.39,3.374,6.735,2.103,143.562,240.244,7.429,95.48,1.123,4.598
19950625,5.214,2.849,4.465,8.525,4.396,142.734,236.318,8.94,95.628,0.0,3.951
19950626,10.024,7.568,2.74,13.463,5.001,137.668,269.347,8.188,94.704,0.0,2.479
19950627,9.85,7.279,2.169,13.449,4.529,142.806,266.497,7.235,95.0,0.0,2.155
19950628,6.14,4.607,1.834,8.287,3.167,139.093,251.513,5.052,96.367,0.0,1.799
19950629,7.611,5.524,3.027,10.533,2.84,136.949,258.66,6.952,95.928,0.0,4.787
19950630,9.588,7.536,2.006,12.462,3.798,144.624,260.994,6.52,94.897,0.0,3.639
19950701,9.614,6.269,4.52,14.298,6.091,144.002,265.237,6.392,95.257,0.0,1.692
19950702,8.919,6.54,1.796,12.25,3.333,147.113,261.991,6.186,95.664,0.0,2.192
19950703,8.321,5.777,4.855,11.882,5.557,139.68,253.69,8.308,96.0,0.0,2.738
19950704,13.195,11.439,2.696,15.654,3.816,134.018,273.584,9.853,94.501,0.0,4.755
19950705,11.467,8.673,2.147,15.38,3.959,147.856,260.608,7.675,94.659,0.0,2.191
19950706,9.27,6.456,3.794,13.21,5.254,150.727,252.185,6.935,95.592,0.0,1.433
19950707,10.462,7.642,3.414,14.409,4.755,150.29,256.807,8.884,95.798,0.0,2.843
19950708,12.489,9.957,3.887,16.033,4.965,152.341,260.524,11.506,95.427,0.0,3.493
19950709,13.371,10.763,2.394,17.023,5.113,153.809,261.53,11.247,95.079,0.0,2.305
19950710,14.496,11.423,4.647,18.798,4.556,146.975,275.251,11.613,95.021,0.0,3.641
19950711,15.4,13.069,2.171,18.665,4.389,147.381,282.397,8.489,94.706,0.0,2.342
19950712,10.711,8.751,2.632,13.454,3.585,113.969,286.365,5.145,94.908,0.0,1.456
19950713,6.089,4.142,2.593,8.814,4.162,158.054,243.508,5.535,95.325,0.0,1.788
19950714,4.38,2.388,3.112,7.167,4.294,153.57,244.398,4.134,95.505,0.0,1.461
19950715,3.538,1.617,1.437,6.008,2.746,131.631,250.771,4.424,95.872,0.162,2.413
19950716,2.824,-0.092,2.885,6.573,4.183,138.422,228.612,5.669,95.988,0.0,2.177
19950717,4.063,1.435,3.278,7.442,4.875,152.246,238.858,6.821,96.101,0.0,2.158
19950718,6.08,3.843,1.859,8.957,3.455,147.542,259.271,6.099,95.681,0.212,1.92
19950719,4.178,1.885,1.96,7.126,3.551,157.82,244.682,5.429,96.228,0.314,1.442
19950720,8.114,4.913,4.424,12.231,4.561,160.165,251.991,7.293,96.447,0.0,3.584
19950721,11.462,9.231,3.02,14.331,4.326,161.71,260.552,10.032,95.552,0.0,5.219
19950722,14.197,11.838,2.394,17.228,4.427,161.438,273.025,12.217,94.716,0.0,4.175
19950723,14.103,11.492,2.501,17.188,5.247,167.551,273.424,10.611,94.11,0.0,2.379
19950724,11.137,8.541,2.246,14.204,4.932,164.609,261.589,8.631,94.888,0.0,2.444
19950725,11.348,7.683,4.155,15.681,5.948,167.474,258.442,10.905,95.147,0.0,2.656
19950726,11.265,8.716,2.506,14.276,4.891,168.936,264.408,10.529,94.801,0.0,1.714
19950727,9.772,6.822,3.792,13.257,5.998,172.66,248.197,9.781,94.789,0.0,1.184
19950728,11.952,8.935,3.908,15.516,5.151,176.004,249.999,11.951,94.579,0.0,2.335
19950729,7.219,6.241,3.641,8.375,3.933,178.974,231.614,9.651,95.52,0.0,2.611
19950730,4.59,2.124,3.762,7.504,5.053,169.194,239.152,7.418,95.986,0.0,1.478
19950731,6.528,3.477,3.724,10.134,5.269,177.41,245.428,7.651,95.509,0.0,1.553
19950801,5.708,3.248,3.439,8.615,5.027,178.645,237.743,6.457,95.211,0.0,1.16
19950802,8.475,4.831,4.122,12.782,6.185,182.044,245.65,9.313,95.091,0.0,2.015
19950803,5.627,3.34,1.64,8.33,3.341,153.715,241.542,8.639,96.203,0.0,2.663
19950804,5.728,2.226,4.388,9.866,4.824,179.505,239.316,8.84,96.343,0.0,2.556
19950805,8.562,5.995,3.236,11.595,4.952,181.274,248.036,10.285,95.824,0.0,2.945
19950806,10.379,7.756,2.375,13.48,4.721,175.969,258.535,11.616,95.623,0.0,2.814
19950807,9.84,6.528,5.004,13.756,6.749,189.863,248.593,11.498,95.953,0.0,2.304
19950808,13.673,10.875,2.487,16.981,4.656,188.957,264.44,13.605,95.054,0.0,3.1
19950809,7.889,5.956,2.269,10.174,4.187,185.551,242.406,10.164,95.739,0.0,2.1
19950810,8.565,5.054,4.795,12.714,5.381,188.304,246.989,11.353,95.495,0.0,2.94
19950811,10.984,8.357,2.802,14.088,4.888,195.039,254.515,12.181,95.002,0.0,2.512
19950812,14.583,10.998,4.258,18.819,5.702,197.037,268.797,13.408,94.656,0.0,3.439
19950813,15.77,12.359,3.343,19.8,6.175,203.212,275.718,13.031,94.382,0.0,2.106
19950814,9.058,7.236,1.28,11.211,2.04,159.776,265.949,5.725,95.1,0.107,3.591
19950815,6.217,4.425,1.367,8.334,2.796,174.046,256.726,7.701,96.288,0.0,2.711
19950816,5.377,3.761,3.934,7.286,4.51,148.412,270.428,7.1,96.591,0.0,1.758
19950817,8.157,6.685,1.448,9.896,2.697,136.312,281.442,8.904,96.468,0.0,1.961
19950818,7.915,5.563,4.054,10.695,5.378,203.343,259.958,7.984,96.702,0.0,1.243
19950819,12.084,9.01,4.153,15.717,4.757,209.651,261.055,12.247,96.187,0.0,3.612
19950820,14.613,11.871,2.874,17.854,4.962,212.022,268.539,14.167,95.73,0.0,3.47
19950821,15.719,12.413,3.391,19.626,5.653,214.709,273.605,15.027,95.319,0.0,2.639
19950822,18.401,14.393,4.832,23.139,6.448,209.549,294.323,17.32,95.0,0.0,2.415
19950823,20.859,17.305,3.672,25.058,5.706,211.974,312.094,16.019,94.416,0.0,1.65
19950824,18.715,16.108,2.72,21.549,5.288,213.613,300.768,13.75,94.877,0.0,2.479
19950825,16.955,14.092,3.944,20.068,5.82,212.152,296.078,9.978,95.25,0.0,1.406
19950826,17.491,14.382,3.82,20.871,5.336,218.808,298.278,10.825,95.217,0.0,1.067
19950827,17.314,13.848,3.76,21.081,5.156,220.786,298.611,11.132,95.304,0.0,1.633
19950828,19.926,15.905,5.622,23.947,5.732,188.995,327.988,12.244,95.257,0.791,2.141
19950829,22.685,19.81,1.795,25.56,4.3,222.857,323.033,14.062,95.128,0.034,2.463
19950830,18.363,16.548,3.114,20.177,4.582,172.138,318.07,15.367,95.686,0.0,2.666
19950831,24.572,21.117,4.148,28.028,5.627,229.445,319.064,23.176,94.949,0.0,3.135
19950901,17.906,16.855,2.464,18.958,2.643,237.326,281.892,17.469,96.037,0.0,3.022
19950902,17.279,13.582,4.818,20.975,5.528,235.384,285.069,19.419,96.215,0.0,2.756
19950903,20.323,17.656,3.34,22.991,4.82,239.022,293.289,22.637,95.966,0.0,4.661
19950904,24.212,20.978,4.391,27.446,5.911,241.726,308.32,25.483,95.211,0.0,4.782
19950905,29.507,26.097,2.86,32.918,4.639,236.658,346.599,28.488,94.78,0.0,3.185
19950906,25.495,23.111,2.625,27.879,4.822,239.971,340.043,22.261,94.801,0.0,2.021
19950907,20.19,18.05,2.115,22.329,3.567,243.113,312.668,15.028,95.143,0.928,2.648
19950908,16.919,13.989,2.007,19.849,3.408,191.932,306.521,14.942,95.397,0.054,2.541
19950909,16.932,13.629,3.803,20.234,5.328,249.946,291.165,13.55,95.258,0.107,1.362
19950910,18.777,15.097,3.452,22.457,4.508,234.041,302.525,15.278,95.065,0.0,1.722
19950911,17.417,14.527,1.761,20.307,3.438,259.618,276.335,16.191,95.873,0.0,2.651
19950912,15.044,11.859,3.719,18.228,4.567,175.449,302.948,14.144,96.091,0.976,2.527
19950913,12.495,11.794,0.9,13.195,1.61,64.27,324.212,4.2,95.726,4.288,2.5
19950914,14.872,11.164,3.197,18.579,4.745,267.768,269.553,11.844,96.208,0.0,1.573
19950915,18.912,14.392,4.526,23.433,5.442,271.252,281.405,18.395,95.884,0.0,3.131
19950916,22.71,19.113,3.522,26.019,5.882,268.855,300.978,22.706,95.302,0.0,3.116
19950917,26.434,22.407,3.592,30.138,6.499,256.381,314.393,29.768,94.337,0.0,3.517
19950918,14.268,13.701,3.958,14.79,3.143,285.936,243.136,18.254,95.515,0.0,6.115
19950919,10.42,8.579,2.235,12.114,3.394,289.592,231.867,14.014,97.069,0.0,2.594
19950920,12.458,8.414,5.239,16.179,5.15,289.311,239.303,16.476,96.445,0.0,4.281
19950921,16.37,13.536,2.734,18.977,4.485,262.896,271.108,19.468,95.497,0.0,4.361
19950922,18.087,14.689,3.173,21.214,4.949,281.06,280.436,20.117,95.431,0.0,2.469
19950923,18.296,14.53,3.655,21.76,5.396,279.34,286.663,18.798,95.553,0.063,2.006
19950924,21.152,17.054,7.037,24.922,7.386,285.653,298.812,20.904,95.53,0.0,2.725
19950925,23.178,21.189,2.374,25.007,1.885,236.872,325.15,20.763,94.955,0.0,3.504
19950926,17.976,15.014,3.451,20.7,4.361,283.865,283.833,18.124,95.584,0.0,2.366
19950927,13.57,13.697,1.909,13.452,1.363,81.316,338.217,8.452,96.053,2.668,1.998
19950928,13.422,11.432,1.558,15.253,2.591,176.809,314.323,8.805,96.494,0.255,1.88
19950929,13.422,10.375,3.441,16.224,4.124,254.424,284.694,10.992,96.394,0.0,1.906
19950930,17.25,13.762,4.216,20.459,4.944,301.053,292.002,14.881,95.87,0.0,2.812
19951001,21.439,18.564,3.089,24.085,4.44,294.517,318.652,18.077,95.611,0.0,3.142
19951002,22.958,21.088,2.65,24.679,2.891,188.282,360.725,16.496,95.234,0.037,3.947
19951003,16.99,18.167,4.579,15.907,1.67,114.618,332.012,7.208,94.947,14.412,4.548
19951004,15.881,13.075,4.458,18.462,4.399,313.222,275.984,11.81,95.141,0.0,1.336
19951005,18.95,14.924,4.562,22.654,5.415,310.793,296.824,13.833,95.059,0.0,2.033
19951006,19.859,17.328,1.306,22.188,2.392,278.078,307.713,11.803,94.791,0.29,3.131
19951007,17.588,13.999,3.577,20.89,4.95,298.718,291.084,13.096,95.237,0.079,1.695
19951008,15.092,13.162,1.458,16.725,3.181,276.783,287.454,10.336,95.689,0.061,2.435
19951009,17.815,13.554,4.51,21.42,5.679,326.423,279.816,17.027,95.621,0.0,1.046
19951010,21.823,17.078,4.613,25.838,5.409,289.198,323.514,17.317,95.08,0.854,2.699
19951011,19.627,17.892,1.485,21.096,3.196,254.648,331.266,9.307,95.027,1.072,2.254
19951012,16.94,14.844,1.066,18.571,2.415,243.147,302.826,10.394,94.857,2.672,3.743
19951013,13.345,11.042,3.378,15.136,4.554,346.262,242.342,15.754,95.947,0.0,3.308
19951014,19.641,13.819,6.333,24.17,6.775,343.732,279.453,22.27,95.211,0.0,2.998
19951015,19.439,16.336,2.319,21.853,4.471,337.79,285.841,18.551,95.218,0.0,2.293
19951016,18.743,14.757,3.266,21.844,4.339,323.668,293.481,17.852,95.59,0.0,2.154
19951017,19.249,15.646,3.296,22.051,4.809,279.963,310.669,16.699,95.535,0.349,1.513
19951018,22.072,18.135,4.032,25.133,4.576,283.628,325.872,18.939,95.39,0.129,2.251
19951019,22.342,19.88,1.238,24.257,2.943,279.898,330.509,16.701,95.271,1.769,2.604
19951020,20.989,17.061,2.68,24.044,4.65,351.296,293.69,18.241,95.671,0.0,1.456
19951021,26.596,20.89,7.133,31.033,6.069,346.451,324.662,30.122,95.048,0.0,4.198
19951022,29.493,26.61,1.403,31.735,3.014,344.481,341.538,31.08,94.635,0.0,3.443
19951023,27.602,23.927,4.358,30.46,5.127,297.109,357.05,24.831,94.816,0.326,1.957
19951024,32.953,28.39,3.698,36.502,4.841,322.641,365.745,37.785,94.427,0.19,3.391
19951025,25.744,24.383,2.574,26.803,3.137,359.563,316.476,27.774,95.122,0.0,3.819
19951026,22.084,18.738,2.915,24.686,4.272,340.121,309.131,20.679,95.448,0.0,2.839
19951027,21.274,18.2,3.392,23.666,4.455,320.766,317.858,17.734,95.581,0.0,2.069
19951028,21.048,18.955,2.247,22.675,3.837,264.361,327.293,18.404,96.122,0.0,2.597
19951029,22.632,19.991,2.164,24.686,3.399,302.007,331.904,21.243,96.02,0.0,3.636
19951030,24.36,21.13,3.97,26.872,5.432,363.484,312.297,24.281,95.643,0.0,3.992
19951031,28.106,24.36,4.071,31.02,5.764,365.196,320.733,33.143,95.279,0.0,4.472
19951101,30.973,27.309,4.303,33.822,5.828,364.173,336.367,39.23,94.807,0.0,5.356
19951102,33.148,29.634,2.806,35.88,4.393,363.145,362.549,42.834,94.446,0.345,3.37
19951103,28.91,26.717,3.091,30.477,5.437,327.698,370.842,21.144,94.651,1.861,1.317
19951104,29.441,26.905,1.76,31.253,4.178,302.563,382.892,20.222,94.803,2.62,1.591
19951105,28.303,26.008,1.411,29.942,3.362,270.384,395.376,11.673,94.916,4.673,1.744
19951106,24.057,23.461,1.161,24.483,2.484,262.368,355.965,14.341,95.513,0.369,2.942
19951107,28.743,25.011,4.522,31.408,5.201,317.351,384.157,18.049,94.85,0.977,1.994
19951108,24.557,23.593,3.409,25.245,2.705,162.376,379.461,6.259,94.944,10.104,2.56
19951109,22.664,19.748,2.73,24.747,3.728,288.611,344.907,11.396,95.388,0.0,1.455
19951110,22.569,20.555,0.902,24.007,2.01,212.267,360.0,9.253,95.451,1.841,1.589
19951111,20.609,19.873,0.977,21.136,1.177,156.612,364.738,5.816,96.064,3.793,2.175
19951112,19.514,17.636,2.166,20.855,2.787,208.689,344.641,5.919,95.903,4.468,2.57
19951113,19.104,18.316,0.542,19.667,1.652,154.03,359.972,5.89,95.449,4.308,2.733
19951114,22.473,18.915,3.043,25.015,4.138,301.44,341.975,11.778,95.313,0.133,1.555
19951115,21.6,19.977,1.035,22.664,2.399,188.686,363.174,8.167,95.394,4.212,1.235
19951116,22.017,19.46,0.795,23.692,3.027,287.813,353.243,9.59,95.247,1.365,1.426
19951117,22.32,19.341,1.381,24.271,3.798,366.238,331.628,14.331,95.66,0.344,2.295
19951118,22.395,19.083,3.231,24.566,3.816,285.225,340.63,14.815,95.529,0.156,3.112
19951119,21.704,21.456,0.891,21.867,1.312,132.408,359.298,10.548,95.538,1.648,3.112
19951120,26.735,23.221,2.177,29.037,3.953,361.878,359.959,17.229,95.068,0.612,3.362
19951121,21.596,21.14,1.765,21.894,3.472,346.299,338.353,13.844,95.294,2.208,2.765
19951122,23.002,18.834,4.613,25.734,5.109,387.952,326.785,18.445,95.342,0.0,2.15
19951123,22.804,21.575,0.941,23.609,2.193,245.284,361.182,8.727,95.096,3.954,2.923
19951124,24.821,21.891,1.044,26.741,2.981,292.2,363.969,11.648,94.955,3.038,1.903
19951125,23.416,21.235,1.266,24.846,3.405,322.797,356.296,12.083,95.04,3.502,2.024
19951126,20.635,18.721,1.125,21.889,2.854,296.44,328.757,11.283,95.22,3.338,2.663
19951127,21.848,17.679,5.516,24.58,5.505,389.671,315.897,17.542,95.729,0.0,1.457
19951128,26.334,22.761,2.603,28.674,4.341,398.558,342.765,18.74,95.394,0.0,3.283
19951129,28.206,24.61,2.721,30.561,4.626,363.411,363.195,20.97,94.732,1.554,2.843
19951130,21.789,21.393,2.924,22.048,0.589,244.45,351.997,7.618,95.022,9.689,3.124
19951201,22.983,17.944,4.811,26.285,5.44,407.083,310.953,18.302,95.74,0.0,1.408
19951202,26.69,22.423,3.125,29.486,4.759,354.226,345.998,22.156,95.41,0.145,2.577
19951203,28.452,24.876,2.197,30.795,3.389,344.715,366.074,20.209,95.26,0.535,2.017
19951204,27.319,25.341,1.191,28.615,1.78,250.484,377.928,12.773,95.246,2.496,1.365
19951205,28.628,25.068,2.66,30.96,3.72,349.327,370.144,18.502,95.058,0.787,2.374
19951206,28.252,26.923,0.605,29.123,1.482,269.001,384.629,15.928,94.762,2.09,2.179
19951207,27.104,24.575,1.059,28.76,3.463,408.321,336.542,23.275,95.491,0.0,3.539
19951208,25.092,22.165,3.645,27.01,5.015,359.146,340.094,21.584,95.823,0.153,3.163
19951209,27.496,24.68,2.463,29.341,3.782,353.186,358.699,23.151,95.246,0.637,2.368
19951210,25.841,24.239,1.044,26.89,2.018,262.25,377.351,10.655,94.891,9.576,2.108
19951211,26.316,23.198,2.181,28.359,4.148,380.085,353.421,17.422,95.106,0.19,1.722
19951212,26.252,23.667,1.435,27.945,2.998,336.471,350.618,15.969,95.337,1.301,2.051
19951213,25.204,23.355,0.895,26.416,1.926,251.128,363.698,11.73,95.512,1.769,1.658
19951214,25.521,22.52,1.568,27.488,2.66,313.219,357.662,13.182,95.251,1.355,1.624
19951215,25.65,22.841,1.703,27.491,3.459,290.275,364.791,13.769,95.082,1.262,2.054
19951216,28.955,24.431,4.077,31.918,5.858,404.412,346.179,23.575,94.795,0.0,1.668
19951217,33.595,28.352,4.611,37.03,5.592,360.168,375.967,37.049,94.939,0.0,1.97
19951218,35.35,31.907,2.628,37.605,4.302,359.789,391.738,36.159,95.172,0.0,1.704
19951219,36.531,32.829,3.818,38.957,4.693,317.622,405.855,40.322,95.037,0.413,3.222
19951220,32.116,29.239,7.113,34.002,5.875,296.304,392.654,28.243,94.477,6.275,5.283
19951221,26.053,21.978,3.683,28.724,4.611,398.082,329.364,21.191,95.09,0.0,3.161
19951222,26.984,23.096,2.893,29.316,4.999,410.549,327.476,22.205,95.301,0.0,3.191
19951223,28.498,23.985,3.646,31.205,5.317,408.493,347.256,21.618,95.372,0.0,2.061
19951224,30.618,26.124,3.806,33.315,5.58,407.03,358.011,25.752,95.554,0.0,2.169
19951225,32.501,28.29,3.192,35.027,4.863,385.414,373.514,30.787,95.436,0.0,2.537
19951226,33.17,29.57,2.34,35.329,4.06,357.124,381.063,32.997,95.326,0.0,2.973
19951227,33.721,30.165,2.522,35.855,4.055,351.843,389.132,36.372,95.294,0.0,2.909
19951228,34.923,31.138,3.429,37.194,4.948,392.068,381.805,42.911,95.208,0.0,2.592
19951229,35.413,32.233,2.352,37.321,4.087,335.77,386.85,45.078,95.104,0.0,2.374
19951230,34.242,31.47,1.105,35.905,2.801,321.243,393.911,35.839,95.196,0.914,2.352
19951231,30.336,28.364,0.778,31.519,1.921,251.982,391.56,21.024,95.237,1.485,1.788
19960101,29.32,26.746,1.902,30.865,2.819,276.141,384.085,18.323,94.919,1.656,1.129
19960102,30.152,27.948,0.334,31.474,2.075,259.245,387.412,21.315,94.62,1.406,2.652
19960103,25.866,25.218,1.011,26.255,0.703,194.561,383.904,7.416,94.824,2.24,1.762
19960104,26.181,23.093,2.983,28.034,4.44,375.772,340.162,20.003,95.208,0.0,1.868
19960105,26.945,24.585,3.21,28.361,4.837,345.299,356.699,24.561,95.45,0.0,2.058
19960106,32.378,27.844,3.325,35.099,5.246,386.086,375.818,34.037,94.915,0.401,3.147
19960107,28.841,27.573,1.015,29.601,1.886,252.285,382.329,18.496,94.888,2.455,1.109
19960108,24.057,23.492,1.159,24.397,0.862,200.522,371.737,6.464,95.008,6.214,1.438
19960109,27.055,22.893,3.758,29.782,4.59,402.424,349.402,17.432,95.344,0.0,1.188
19960110,31.005,26.479,2.794,33.969,4.555,387.849,367.218,25.618,94.742,0.345,2.245
19960111,28.335,25.996,1.352,29.867,3.461,303.156,356.586,23.647,94.451,0.709,3.138
19960112,25.979,22.492,1.677,28.263,2.952,283.397,366.884,19.229,94.664,3.178,1.233
19960113,22.865,21.115,1.831,24.011,3.399,280.457,358.614,12.341,95.561,5.576,2.796
19960114,26.026,22.943,2.82,28.046,3.77,326.241,364.208,16.953,95.646,0.107,3.77
19960115,24.371,24.083,0.781,24.56,0.795,164.228,378.474,8.335,95.192,4.26,2.842
19960116,25.734,22.267,2.195,28.005,4.22,386.824,332.155,18.0,95.159,0.0,1.876
19960117,26.645,21.943,3.187,29.726,4.561,402.038,329.638,23.616,95.078,0.0,2.103
19960118,27.991,23.15,3.658,31.162,5.0,340.12,355.826,24.597,94.934,0.195,1.83
19960119,23.1,22.938,1.694,23.207,1.16,162.528,375.948,7.416,95.396,7.945,1.119
19960120,22.554,20.6,1.211,23.834,2.37,282.575,356.046,7.318,95.352,1.661,0.91
19960121,26.144,22.276,3.612,28.679,4.214,367.666,350.808,16.629,95.113,0.0,1.306
19960122,27.683,23.508,0.922,30.419,3.904,341.555,360.609,17.234,94.68,1.274,2.652
19960123,24.262,21.438,1.47,26.112,3.431,328.552,333.375,15.731,95.069,0.0,2.555
19960124,24.265,21.479,3.445,26.09,4.078,306.888,349.798,13.732,94.808,0.628,1.82
19960125,28.801,25.047,3.127,31.261,4.279,362.582,358.27,19.45,94.553,0.39,1.552
19960126,26.375,25.028,1.102,27.257,2.175,307.85,350.274,19.003,94.672,1.35,2.703
19960127,28.375,24.02,4.46,31.486,5.663,379.271,353.635,24.455,94.859,0.0,1.271
19960128,28.518,25.279,2.272,30.831,3.562,333.115,357.342,19.223,95.092,1.54,1.972
19960129,29.341,26.994,1.504,31.017,2.621,293.608,375.428,20.457,94.893,0.572,2.041
19960130,28.29,26.019,1.921,29.913,2.932,291.818,382.767,16.108,94.924,2.076,1.186
19960131,28.876,25.679,1.978,31.159,2.913,309.813,377.842,17.898,94.942,1.367,1.584
19960201,24.089,24.091,0.621,24.088,1.941,134.188,389.881,8.976,95.271,1.202,2.278
19960202,24.417,23.335,0.795,25.19,1.654,217.358,385.467,7.02,95.255,6.25,1.216
19960203,24.542,22.455,1.035,26.032,2.388,167.394,376.585,9.333,94.906,1.74,1.557
19960204,25.114,21.598,1.903,27.625,4.118,307.539,359.032,16.082,94.709,0.416,1.501
19960205,21.64,20.237,1.252,22.643,3.327,380.407,310.471,17.487,94.96,0.0,2.416
19960206,24.637,20.754,4.43,27.41,4.42,282.15,348.475,16.116,94.858,0.0,2.519
19960207,25.838,23.807,1.162,27.288,2.167,303.748,359.641,9.438,94.889,4.892,1.229
19960208,25.742,23.961,1.35,27.014,1.938,237.258,379.655,8.901,94.882,2.869,1.348
19960209,26.959,24.427,1.76,28.928,3.375,307.515,380.166,11.924,94.64,1.785,1.743
