TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
199708,18.506,17.011,2.054,20.134,2.618,150.797,344.26,8.513,100.432,2.21,2.777
199709,20.477,18.931,1.886,21.949,2.512,169.733,364.902,8.044,99.868,6.064,2.407
199710,21.669,20.277,1.985,22.842,2.37,187.734,380.35,7.66,99.66,8.947,2.772
199711,24.326,22.866,1.45,25.374,2.24,207.107,399.185,8.242,99.611,6.54,2.259
199712,26.141,24.32,1.45,27.382,2.324,261.617,401.061,10.359,99.476,7.138,2.316
199801,26.366,24.694,1.39,27.542,2.08,236.298,411.636,9.072,99.521,5.761,1.939
199802,25.215,23.95,1.146,26.225,1.753,205.289,406.698,7.666,99.728,7.797,2.078
199803,23.178,21.762,1.588,24.435,2.133,183.504,387.703,8.237,99.862,3.935,2.244
199804,21.357,20.187,1.504,22.567,1.869,141.657,378.849,6.859,99.893,7.905,2.534
199805,18.103,16.848,1.647,19.548,2.246,122.635,351.017,6.286,100.401,4.347,2.129
199806,16.196,15.014,1.912,17.716,2.449,107.762,335.646,5.682,100.547,3.723,2.201
199807,17.03,15.721,1.698,18.628,2.273,116.526,339.976,5.411,100.436,5.42,2.123
199808,16.819,15.604,1.685,18.154,2.169,117.177,352.453,5.196,100.233,6.413,1.957
199809,18.016,16.389,2.174,19.561,2.686,184.884,340.354,7.085,100.203,8.657,2.516
199810,21.626,19.74,2.372,23.215,3.137,227.822,364.753,8.683,100.0,5.179,2.239
199811,24.22,21.932,2.145,25.862,3.415,284.43,372.377,12.367,99.701,3.09,2.247
199812,25.227,23.031,2.001,26.71,3.086,273.098,385.278,12.932,99.537,3.449,2.058
199901,27.174,24.954,1.727,28.726,2.789,273.377,401.947,14.462,99.597,1.879,1.957
199902,26.518,24.456,2.043,28.153,2.743,253.625,398.032,12.37,99.647,3.823,1.876
