TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20050820,20050826,19.518,17.979,2.416,21.191,2.735,155.742,346.64,8.975,100.056,2.005,2.507
20050827,20050902,17.261,16.05,2.178,18.578,2.4,136.352,353.426,7.736,99.827,2.573,3.072
20050903,20050909,17.55,15.661,3.056,19.485,3.575,202.28,326.282,9.011,100.264,0.213,2.138
20050910,20050916,14.013,12.809,1.914,15.147,1.945,147.205,329.83,7.181,100.851,5.172,3.136
20050917,20050923,18.897,16.816,2.494,20.811,2.997,192.123,352.204,7.657,100.138,0.81,2.023
20050924,20050930,19.143,17.867,2.098,20.324,2.439,192.893,344.808,8.079,100.185,9.204,2.988
20051001,20051007,20.677,19.166,2.814,21.955,2.798,186.024,376.387,8.111,99.919,1.905,2.775
20051008,20051014,22.528,20.479,2.559,24.262,3.121,235.319,368.091,9.574,99.899,0.783,2.167
20051015,20051021,20.144,18.704,1.767,21.363,2.415,180.216,371.775,6.985,99.974,5.27,2.584
20051022,20051028,22.208,20.917,1.604,23.3,2.352,176.05,394.925,7.423,99.566,11.444,2.647
20051029,20051104,20.138,17.919,2.134,21.831,3.331,282.848,335.955,9.633,100.254,0.55,2.267
20051105,20051111,21.626,19.994,2.321,22.793,3.214,243.18,361.466,9.547,100.081,2.825,2.973
20051112,20051118,25.648,23.31,1.744,27.318,3.097,244.219,392.009,11.978,99.46,2.731,1.698
20051119,20051125,25.956,23.858,1.961,27.453,3.063,269.883,383.053,14.041,99.4,10.35,2.302
20051126,20051202,25.853,23.602,1.884,27.461,3.038,291.765,384.335,13.067,99.473,0.91,2.655
20051203,20051209,24.957,22.743,2.36,26.538,3.05,269.321,382.979,12.189,99.378,7.471,2.217
20051210,20051216,26.004,23.567,2.081,27.633,3.332,313.859,377.062,14.29,99.593,0.372,2.091
20051217,20051223,26.091,23.749,1.831,27.625,2.856,258.873,397.107,12.303,99.511,5.508,1.859
20051224,20051231,25.959,23.92,1.626,27.295,2.678,289.865,384.455,12.985,99.7,4.573,2.103
20060101,20060107,27.027,24.729,2.049,28.532,3.313,296.033,393.135,13.989,99.443,1.313,1.605
20060108,20060114,30.313,28.482,0.921,31.621,1.956,282.984,425.439,16.63,99.665,2.749,2.322
20060115,20060121,27.376,25.616,1.599,28.633,2.405,244.131,416.943,12.92,99.719,1.621,2.075
20060122,20060128,26.588,24.891,1.312,27.801,2.256,247.583,408.952,10.977,99.657,5.789,1.818
20060129,20060204,30.573,28.018,2.299,32.398,3.63,307.131,406.491,21.396,99.462,0.0,1.939
20060205,20060211,28.782,26.653,1.789,30.303,2.986,292.712,394.129,19.071,99.585,0.797,2.055
20060212,20060218,27.007,25.312,1.747,28.409,2.405,253.919,399.68,13.56,99.673,3.107,1.854
20060219,20060225,26.58,24.871,1.565,28.026,2.259,230.27,402.19,12.967,99.343,3.966,2.007
20060226,20060304,25.522,23.673,1.423,27.087,2.397,210.133,400.026,10.149,99.538,6.133,1.534
20060305,20060311,25.127,22.782,2.287,27.11,3.252,254.708,367.865,12.631,99.534,1.727,1.687
20060312,20060318,28.331,26.211,1.812,30.21,2.508,225.948,406.631,14.987,99.55,1.32,1.617
20060319,20060325,25.338,24.26,0.994,26.33,1.544,167.464,410.528,7.405,99.702,6.263,1.818
20060326,20060401,22.886,21.182,1.968,24.454,2.685,203.022,372.552,9.076,100.022,3.094,1.839
20060402,20060408,24.964,23.326,1.456,26.549,2.149,181.633,393.541,10.3,99.875,1.287,1.541
20060409,20060415,22.172,20.63,1.756,23.838,2.233,147.424,376.795,9.372,99.611,2.572,1.688
20060416,20060422,19.344,17.731,2.533,21.097,2.81,185.067,329.093,10.061,100.375,1.615,2.644
20060423,20060429,21.105,18.827,2.361,23.581,3.358,182.316,349.641,8.718,100.037,1.245,1.558
20060430,20060506,15.673,13.862,2.049,17.641,2.763,172.379,306.606,7.476,100.633,0.0,1.981
20060507,20060513,16.383,14.684,1.733,18.229,2.564,145.555,324.43,7.008,100.752,0.359,2.061
20060514,20060520,17.274,15.514,2.235,19.354,2.943,129.907,334.118,6.955,100.299,5.976,2.055
20060521,20060527,15.656,14.04,2.151,17.596,3.211,152.771,310.003,7.062,100.647,0.0,2.294
20060528,20060603,20.772,19.63,1.75,22.241,2.224,94.357,380.969,6.721,100.072,4.503,2.314
20060604,20060610,19.111,17.951,1.849,20.602,2.046,113.29,357.989,7.326,100.062,1.986,2.805
20060611,20060617,17.493,16.128,1.919,19.248,2.748,115.581,339.964,5.852,100.477,1.865,1.958
20060618,20060624,20.261,19.278,1.785,21.526,2.295,101.297,366.294,7.052,100.155,5.307,2.4
20060625,20060701,15.088,13.945,1.803,16.558,2.273,108.673,329.777,5.9,100.658,1.495,2.244
20060702,20060708,19.791,18.149,1.921,21.904,2.837,133.208,346.548,7.162,100.297,0.649,2.168
20060709,20060715,19.857,18.881,2.199,21.109,2.222,110.976,362.957,8.095,100.162,4.251,3.0
20060716,20060722,20.336,18.373,1.798,22.655,2.936,142.513,344.642,8.42,100.214,0.054,1.88
20060723,20060729,19.415,18.616,1.244,20.359,1.593,98.335,368.824,6.975,99.824,4.095,2.485
20060730,20060805,12.202,10.242,2.494,14.455,3.403,156.084,292.212,5.892,100.85,0.012,1.744
20060806,20060812,23.514,21.946,2.313,25.219,2.894,141.702,383.788,11.614,99.578,1.928,2.708
20060813,20060819,17.643,16.582,1.902,18.796,2.245,140.798,341.456,8.189,100.13,7.198,2.945
20060820,20060826,15.409,13.302,2.959,17.7,3.319,176.145,303.332,7.963,100.345,4.692,2.127
20060827,20060902,15.442,13.901,2.263,17.118,2.669,162.634,328.1,6.892,100.189,4.205,2.537
20060903,20060909,13.935,11.968,2.382,15.942,3.126,198.949,297.325,7.053,100.677,6.086,1.973
20060910,20060916,21.174,19.437,2.058,22.795,2.947,194.614,362.706,8.223,99.852,8.305,2.689
20060917,20060923,19.648,17.619,2.16,21.514,2.892,223.727,341.131,7.748,99.901,7.503,2.219
20060924,20060930,20.423,18.606,2.141,22.072,2.973,226.15,344.956,9.21,100.278,1.088,2.548
20061001,20061007,21.587,20.318,2.556,22.66,2.861,197.909,367.062,7.356,99.739,6.01,2.303
20061008,20061014,24.104,22.185,1.871,25.728,2.486,217.563,386.604,8.831,99.638,3.621,2.035
20061015,20061021,21.127,19.879,2.273,22.184,2.715,220.282,360.642,8.677,99.953,4.282,3.283
20061022,20061028,26.069,23.96,2.376,27.853,3.359,264.766,389.766,13.603,99.715,0.0,2.102
20061029,20061104,25.298,23.734,1.356,26.513,2.476,211.983,408.262,10.123,99.353,3.551,2.581
20061105,20061111,21.5,19.638,1.75,22.83,2.921,280.254,345.814,10.545,99.893,8.241,3.084
20061112,20061118,25.092,22.91,1.99,26.65,2.831,241.291,387.331,13.335,99.693,11.394,3.142
20061119,20061125,23.682,21.789,1.744,25.034,2.703,239.369,390.664,9.07,99.736,3.215,1.904
20061126,20061202,25.802,23.788,1.905,27.241,2.947,275.269,391.752,11.858,99.488,0.209,2.458
20061203,20061209,27.171,25.384,1.759,28.448,3.113,277.971,394.499,13.982,99.403,2.089,2.197
20061210,20061216,28.608,26.16,1.89,30.249,3.097,293.16,403.515,15.801,99.51,0.909,1.795
20061217,20061223,27.11,25.828,0.96,27.951,1.645,191.826,423.784,9.34,99.33,8.413,1.795
20061224,20061231,26.346,24.408,1.569,27.616,2.411,265.351,399.759,10.608,99.69,4.337,1.956
20070101,20070107,26.797,25.568,1.219,27.603,2.045,235.441,411.892,10.298,99.405,3.802,2.286
20070108,20070114,27.502,25.965,1.204,28.6,2.017,247.167,415.538,11.259,99.373,2.984,1.959
20070115,20070121,25.424,23.487,1.891,26.808,2.696,241.502,396.262,11.613,99.57,3.064,2.398
20070122,20070128,27.342,25.822,1.389,28.428,1.937,210.39,419.972,11.012,99.42,4.396,1.592
20070129,20070204,27.005,24.937,1.772,28.481,2.889,275.083,395.86,13.23,99.537,3.404,2.059
20070205,20070211,26.977,25.281,1.585,28.189,2.521,267.19,400.315,12.551,99.655,2.603,2.666
20070212,20070218,26.333,24.778,2.408,27.613,2.561,233.49,395.565,13.955,99.421,4.195,2.364
20070219,20070225,25.357,24.233,0.953,26.308,1.458,179.928,413.321,7.591,99.736,6.167,2.349
20070226,20070304,26.965,25.525,1.255,28.184,1.752,204.51,417.913,9.496,99.558,4.126,2.295
20070305,20070311,26.256,24.675,1.242,27.594,1.782,216.52,403.335,10.072,99.77,7.273,1.95
20070312,20070318,24.233,22.556,1.528,25.709,2.269,205.023,389.713,8.33,99.766,2.248,1.707
20070319,20070325,24.701,22.931,1.81,26.329,2.54,195.471,393.106,10.016,99.846,0.76,1.509
20070326,20070401,28.366,26.65,1.247,29.945,2.063,204.309,416.488,12.349,99.633,1.381,1.93
20070402,20070408,24.036,22.895,1.154,25.136,1.632,141.156,403.806,6.532,99.845,7.425,1.616
20070409,20070415,22.761,21.426,1.749,24.194,2.29,164.976,380.688,7.966,99.998,12.101,2.015
20070416,20070422,25.528,23.816,1.618,27.39,2.333,180.299,393.997,8.58,100.0,0.33,1.472
20070423,20070429,19.776,18.564,1.595,21.094,1.926,138.684,354.772,6.534,100.149,4.515,1.984
20070430,20070506,23.733,22.299,1.56,25.291,2.04,143.963,387.936,7.33,99.842,4.929,2.27
20070507,20070513,14.629,13.645,2.011,15.699,1.991,127.853,323.864,6.015,100.757,5.859,2.584
20070514,20070520,15.106,14.136,2.088,16.252,2.37,117.26,332.312,5.602,100.321,5.492,2.044
20070521,20070527,13.869,12.508,1.816,15.502,2.457,125.778,318.177,5.192,100.306,1.308,1.917
20070528,20070603,10.843,9.3,1.745,12.826,2.547,131.091,284.119,5.492,100.76,0.021,2.056
20070604,20070610,16.738,15.195,2.107,18.723,2.866,105.477,341.384,5.382,100.07,3.267,1.61
20070611,20070617,18.281,17.771,1.931,18.937,1.7,70.468,370.546,6.493,99.904,3.185,2.126
20070618,20070624,19.051,18.368,2.14,19.929,1.976,82.247,366.443,8.367,100.069,3.034,2.729
20070625,20070701,10.728,9.95,1.194,11.728,1.639,77.845,326.507,4.26,100.953,2.885,1.418
20070702,20070708,18.784,17.675,2.35,20.209,2.348,99.537,359.413,7.62,99.922,6.099,2.902
20070709,20070715,9.787,8.935,1.788,10.845,1.851,91.236,311.839,4.385,100.616,1.858,1.992
20070716,20070722,13.339,11.599,2.49,15.396,2.907,110.04,312.488,4.924,99.975,2.361,1.925
20070723,20070729,10.274,8.718,1.962,12.114,2.994,152.016,269.524,6.371,100.91,0.0,2.387
20070730,20070805,12.626,11.46,2.026,13.991,2.27,101.016,330.056,4.717,100.619,2.009,1.976
20070806,20070812,14.251,12.88,3.268,15.74,3.072,135.407,319.709,6.304,100.348,3.195,2.246
20070813,20070819,18.591,17.635,1.336,19.629,1.454,93.369,372.124,8.268,100.267,3.119,3.456
20070820,20070826,16.701,15.16,2.375,18.376,2.579,146.327,349.257,7.344,100.046,1.974,2.479
20070827,20070902,15.146,13.147,2.669,17.32,3.285,202.017,305.256,6.753,100.746,0.0,1.881
20070903,20070909,26.587,24.306,2.571,28.928,3.476,209.69,378.771,16.079,100.028,0.019,2.583
20070910,20070916,26.181,24.235,1.642,27.972,2.757,192.666,388.507,15.084,99.818,1.568,2.597
20070917,20070923,19.395,18.578,1.887,20.146,2.111,106.426,380.231,5.218,99.78,31.341,2.464
20070924,20070930,17.738,15.746,2.451,19.547,3.077,237.75,320.811,8.143,100.657,0.207,2.626
20071001,20071007,26.072,24.37,1.649,27.513,2.398,205.133,397.523,12.466,99.663,4.375,2.942
20071008,20071014,22.115,20.649,1.531,23.357,2.475,185.65,386.878,7.593,99.661,7.516,2.872
20071015,20071021,22.111,20.194,2.038,23.733,2.898,225.86,372.941,8.101,99.819,1.689,1.884
20071022,20071028,24.53,22.642,2.027,26.129,2.85,237.055,386.465,10.136,99.745,0.925,2.25
20071029,20071104,22.486,21.191,1.834,23.467,2.286,198.805,383.654,8.307,99.364,8.342,2.287
20071105,20071111,21.723,19.181,2.424,23.538,3.518,272.086,350.573,10.448,99.535,3.624,2.236
20071112,20071118,21.613,19.621,2.357,23.035,3.13,267.325,356.163,10.076,99.938,9.267,2.709
20071119,20071125,24.292,22.115,1.999,25.848,3.02,267.839,379.62,10.802,99.714,5.145,2.224
20071126,20071202,25.29,22.74,2.549,27.111,4.1,329.861,358.32,14.385,99.649,0.0,2.107
20071203,20071209,25.812,23.409,2.11,27.528,3.36,294.41,382.509,13.205,99.444,2.114,1.661
20071210,20071216,26.481,24.095,1.626,28.084,3.277,295.294,387.989,13.661,99.584,3.119,2.494
20071217,20071223,26.977,23.914,2.361,28.983,3.925,319.507,373.314,17.443,99.561,0.0,1.828
20071224,20071231,26.253,24.291,1.245,27.539,2.217,233.775,407.276,10.354,99.49,6.979,1.595
20080101,20080107,26.906,24.743,1.485,28.324,2.893,301.288,396.219,11.268,99.685,3.791,1.633
20080108,20080114,27.493,25.365,1.869,29.013,2.608,276.895,396.788,14.259,99.495,1.505,2.197
20080115,20080121,26.511,24.445,1.614,27.986,2.897,290.969,393.323,12.763,99.431,4.842,2.513
20080122,20080128,26.664,24.961,1.213,27.88,1.971,251.516,398.774,13.412,99.784,1.065,2.367
20080129,20080204,23.426,21.89,1.071,24.523,1.873,248.808,379.742,8.173,99.458,5.084,1.763
20080205,20080211,26.138,24.032,1.778,27.642,2.629,257.42,390.124,12.518,99.616,5.421,2.04
20080212,20080218,25.106,23.101,1.892,26.76,2.663,256.343,387.984,10.182,99.782,2.313,1.371
20080219,20080225,28.401,26.38,1.923,30.111,2.969,271.052,399.24,17.013,99.623,0.0,1.838
20080226,20080303,23.972,23.257,0.831,24.577,1.045,132.373,409.219,6.206,99.276,12.638,2.303
20080304,20080310,24.865,22.897,1.695,26.529,2.524,229.44,386.765,10.598,99.711,2.698,1.584
20080311,20080317,24.132,22.403,1.712,25.681,2.699,234.351,374.168,11.502,100.028,0.437,2.437
20080318,20080324,25.796,24.088,1.613,27.368,2.461,220.984,391.16,11.52,99.923,1.453,1.9
20080325,20080331,25.416,23.737,1.747,26.96,2.431,194.914,392.75,10.716,99.765,3.064,1.992
20080401,20080407,21.047,18.801,2.064,23.264,2.956,215.127,341.585,9.334,99.874,1.494,1.602
20080408,20080414,22.013,20.459,2.174,23.663,2.367,139.755,378.416,8.582,99.607,15.135,1.874
20080415,20080421,19.278,17.469,2.097,21.244,2.599,172.766,350.589,6.888,100.263,0.852,1.405
20080422,20080428,22.046,20.26,1.949,23.988,2.333,155.065,371.929,7.347,99.54,3.176,1.751
20080429,20080505,14.943,14.115,1.43,15.843,1.567,105.427,335.222,5.577,100.471,3.88,2.985
20080506,20080512,15.502,13.337,2.026,17.856,3.173,167.757,307.358,6.219,100.492,0.0,1.632
20080513,20080519,18.083,16.019,2.578,20.522,3.433,154.95,325.859,7.195,100.278,0.015,1.821
20080520,20080526,21.597,20.395,1.624,23.042,2.143,126.949,363.157,9.655,99.863,0.287,2.441
20080527,20080602,12.947,11.656,2.809,14.608,2.64,105.241,315.433,5.517,100.578,8.981,2.456
20080603,20080609,17.972,17.224,1.819,18.932,1.69,63.704,374.485,4.87,100.111,6.875,2.142
20080610,20080616,11.753,10.243,1.925,13.695,2.82,140.716,283.012,6.004,100.556,0.0,1.768
20080617,20080623,12.178,11.046,2.464,13.634,2.527,104.977,320.128,5.241,100.437,0.883,2.223
20080624,20080630,14.922,14.305,1.088,15.716,1.317,48.449,362.939,3.801,100.571,9.028,1.389
20080701,20080707,19.413,18.095,1.628,21.107,2.621,117.464,352.827,6.236,100.266,3.413,2.133
20080708,20080714,20.21,18.982,1.242,21.74,2.231,126.013,355.097,7.061,100.502,0.39,2.199
20080715,20080721,20.595,19.059,1.389,22.411,2.364,115.893,355.289,8.146,100.018,2.366,2.198
20080722,20080728,15.218,13.927,1.784,16.743,2.491,117.178,333.452,5.375,100.392,0.68,1.896
20080729,20080804,16.137,15.069,1.559,17.356,1.984,105.757,351.339,5.17,100.036,3.872,1.833
20080805,20080811,17.259,15.529,2.366,19.14,3.252,168.068,323.865,7.113,100.187,0.0,2.347
20080812,20080818,17.216,16.806,3.245,17.663,2.418,107.919,354.478,5.946,99.974,8.209,2.535
20080819,20080825,17.143,15.785,1.645,18.619,2.314,134.058,350.453,5.805,100.403,2.171,2.081
20080826,20080901,18.278,16.489,3.267,20.223,3.458,182.994,321.204,8.792,100.088,2.933,2.501
20080902,20080908,15.295,14.069,2.787,16.571,2.445,149.777,333.985,8.31,100.222,2.149,3.194
20080909,20080915,16.063,14.059,2.128,17.907,2.687,184.948,325.937,6.343,100.438,3.887,2.091
20080916,20080922,16.849,14.917,2.164,18.627,3.038,207.887,320.029,8.163,100.525,0.87,2.359
20080923,20080929,21.022,18.653,2.442,23.202,3.21,216.635,348.286,10.396,100.11,1.403,2.078
20080930,20081006,19.622,17.809,2.001,21.156,2.825,209.198,345.134,8.845,99.935,0.727,2.224
20081007,20081013,22.997,20.682,2.548,24.955,3.373,242.82,362.987,11.941,100.132,0.755,2.683
20081014,20081020,21.986,20.54,1.437,23.21,2.273,185.766,387.001,7.663,100.03,8.405,2.456
20081021,20081027,23.918,22.879,1.591,24.797,1.835,158.774,408.012,6.917,99.632,9.165,2.377
20081028,20081103,21.813,20.256,1.708,23.008,2.614,217.92,373.501,7.888,99.843,10.618,2.055
20081104,20081110,25.096,22.932,1.844,26.642,3.144,273.625,388.303,10.451,99.483,1.88,1.919
20081111,20081117,22.357,20.325,1.771,23.808,3.057,296.039,357.74,10.063,99.696,1.929,2.75
20081118,20081124,24.714,22.343,2.433,26.407,3.777,322.485,353.982,15.102,99.98,0.0,2.793
20081125,20081201,27.608,25.579,1.553,29.057,2.675,271.674,397.476,15.264,99.613,1.889,2.087
20081202,20081208,24.135,21.634,2.713,25.921,3.971,311.527,353.353,15.583,99.873,0.35,2.25
20081209,20081215,27.056,24.99,1.575,28.446,2.803,256.468,398.523,14.265,99.546,2.906,2.156
20081216,20081222,29.105,26.528,2.154,30.793,3.589,303.239,393.678,19.886,99.393,0.083,1.767
20081223,20081231,27.776,25.513,1.855,29.259,3.098,287.966,385.81,17.329,99.458,2.205,2.178
20090101,20090107,25.547,23.208,2.385,27.08,3.622,295.614,371.529,16.471,99.678,1.035,2.776
20090108,20090114,26.19,24.078,1.463,27.699,2.739,244.923,403.706,11.484,99.769,5.787,1.666
20090115,20090121,25.363,23.234,1.829,26.885,2.861,277.121,380.264,12.478,99.687,1.72,2.119
20090122,20090128,27.402,25.42,1.665,28.817,2.419,267.065,399.544,13.774,99.701,3.074,1.671
20090129,20090204,27.332,24.771,2.096,29.161,3.185,270.547,394.412,15.18,99.489,0.48,2.126
20090205,20090211,28.174,26.306,1.986,29.509,3.06,248.366,408.274,15.345,99.535,3.064,2.107
20090212,20090218,26.612,24.704,1.665,28.167,2.57,255.728,392.883,13.656,99.531,2.598,1.485
20090219,20090225,26.81,25.24,1.196,28.138,1.994,229.796,411.342,10.782,99.648,4.001,2.242
20090226,20090304,26.895,25.108,1.409,28.407,2.061,213.559,415.103,9.824,99.643,3.997,1.727
20090305,20090311,26.049,24.22,1.727,27.597,2.791,236.956,388.694,13.334,99.715,0.515,1.95
20090312,20090318,24.96,22.721,2.468,26.946,3.292,237.478,367.874,14.039,99.812,0.444,1.903
20090319,20090325,27.069,24.993,2.409,28.979,3.364,233.411,387.099,16.13,99.728,0.137,1.689
20090326,20090401,26.628,24.399,2.143,28.678,3.032,218.292,383.621,14.244,99.525,1.42,1.454
20090402,20090408,26.745,24.543,2.418,28.871,3.27,209.081,382.198,15.684,99.771,0.065,2.044
20090409,20090415,24.372,22.216,2.602,26.691,3.6,215.851,345.045,16.062,100.141,0.0,1.929
20090416,20090422,22.268,20.393,2.279,24.306,2.868,157.505,358.71,12.139,100.238,3.166,2.033
20090423,20090429,22.073,20.118,2.046,24.198,3.081,182.996,351.423,10.24,100.133,0.024,1.547
20090430,20090506,21.378,19.363,2.123,23.567,3.166,175.05,340.004,11.14,100.111,0.0,1.774
20090507,20090513,21.411,19.502,2.007,23.485,2.977,129.713,365.253,8.402,99.848,5.297,1.752
20090514,20090520,17.615,16.476,1.851,18.961,2.365,120.714,352.816,6.646,100.268,4.108,2.163
20090521,20090527,21.24,20.224,1.006,22.455,1.731,111.802,371.067,7.478,100.011,3.045,2.414
20090528,20090603,12.457,11.645,1.234,13.502,1.699,96.284,319.528,5.408,100.534,6.732,2.647
20090604,20090610,12.84,11.063,2.238,15.125,3.222,136.68,293.691,5.406,100.519,0.0,1.71
20090611,20090617,13.331,11.821,1.77,15.271,2.732,120.805,305.294,5.196,100.516,5.444,1.84
20090618,20090624,17.294,16.218,1.717,18.678,2.207,102.989,341.337,6.136,100.142,5.018,2.597
20090625,20090701,14.048,12.539,2.447,15.989,2.935,114.396,315.833,5.263,100.34,1.618,2.2
20090702,20090708,17.257,15.791,2.098,19.143,2.622,103.7,342.699,5.628,100.219,11.367,2.127
20090709,20090715,12.114,11.205,1.355,13.256,2.113,99.173,314.668,4.67,100.507,1.537,2.087
20090716,20090722,14.41,13.156,1.763,15.892,2.171,118.224,333.464,5.32,100.274,3.183,2.425
20090723,20090729,8.418,6.401,2.527,10.802,3.341,158.511,261.139,5.408,100.796,0.0,1.669
20090730,20090805,14.93,13.241,2.758,16.872,3.272,142.265,322.565,6.403,100.37,0.146,2.149
20090806,20090812,14.805,14.035,1.69,15.642,1.921,96.086,343.913,5.065,100.504,15.455,2.652
20090813,20090819,20.09,18.641,1.953,21.666,2.538,145.129,363.634,8.425,99.67,4.386,3.314
20090820,20090826,16.631,14.751,2.181,18.675,3.014,167.226,332.617,6.759,100.39,0.062,2.09
20090827,20090902,23.435,21.373,1.738,25.677,2.817,188.147,361.99,10.578,99.931,2.565,2.509
20090903,20090909,18.534,17.061,1.964,20.028,2.465,153.873,357.101,6.426,99.839,8.673,2.7
20090910,20090916,18.26,16.692,1.978,19.716,2.545,148.585,364.324,6.142,100.514,2.403,1.956
20090917,20090923,17.911,16.36,1.963,19.338,2.443,189.593,343.154,6.833,99.97,5.966,2.578
20090924,20090930,16.789,15.317,2.095,18.125,2.587,195.024,338.413,6.722,100.268,7.106,2.818
20091001,20091007,21.045,19.062,2.251,22.723,3.051,226.191,363.778,8.735,99.998,1.878,2.384
20091008,20091014,20.448,18.216,2.789,22.338,3.659,233.416,348.722,9.304,99.723,7.024,2.835
20091015,20091021,20.582,18.689,2.081,22.184,3.323,249.533,345.73,9.361,99.778,0.016,2.76
20091022,20091028,22.45,20.88,2.738,23.779,3.21,248.159,370.678,9.413,99.641,4.664,2.593
20091029,20091104,28.626,26.007,2.169,30.649,3.32,288.147,402.468,14.958,99.297,0.94,2.07
20091105,20091111,23.633,22.621,1.754,24.356,1.894,178.962,401.215,7.678,99.324,9.732,2.695
20091112,20091118,26.273,24.607,1.621,27.463,2.244,195.513,420.113,8.713,99.31,7.647,2.306
20091119,20091125,27.486,25.857,1.471,28.649,2.115,222.658,425.251,9.46,99.194,5.712,2.915
20091126,20091202,26.742,25.497,1.689,27.63,1.966,223.485,417.908,8.727,99.132,5.11,2.276
20091203,20091209,24.075,22.482,1.646,25.213,2.688,269.569,383.379,9.398,99.611,9.736,2.766
20091210,20091216,24.157,22.04,1.631,25.569,2.782,273.826,381.626,9.658,99.646,3.155,2.009
20091217,20091223,26.765,25.124,0.893,27.84,1.803,244.185,416.663,8.195,99.718,6.4,1.707
20091224,20091231,27.205,25.492,1.039,28.327,2.07,258.925,415.415,8.879,99.207,7.698,1.8
20100101,20100107,27.401,26.143,0.995,28.226,1.876,232.659,423.323,9.647,99.461,4.203,2.567
20100108,20100114,25.814,24.284,1.27,26.907,1.909,244.106,407.255,8.783,99.519,5.232,2.134
20100115,20100121,25.405,23.842,1.217,26.522,1.941,260.347,393.69,8.882,99.668,6.264,2.275
20100122,20100128,25.645,23.814,1.264,26.953,2.077,267.79,392.603,9.165,99.612,3.94,1.579
20100129,20100204,29.138,27.109,1.798,30.587,2.41,270.104,417.126,14.171,99.391,1.544,2.531
20100205,20100211,29.273,27.346,1.515,30.649,2.257,268.593,413.707,14.353,99.297,3.533,1.983
20100212,20100218,26.118,24.881,1.144,27.14,1.551,196.227,414.85,8.042,99.588,8.502,2.127
20100219,20100225,26.505,25.234,0.884,27.58,1.498,226.236,406.145,9.96,99.709,2.986,2.686
20100226,20100304,25.491,23.69,1.591,27.016,2.43,222.948,395.193,10.808,99.881,3.207,1.82
20100305,20100311,25.975,23.92,1.827,27.714,2.725,247.336,382.094,11.976,99.64,0.523,1.693
20100312,20100318,25.692,23.457,2.225,27.674,3.195,234.413,379.571,12.837,99.715,0.719,1.989
20100319,20100325,24.91,23.945,1.33,25.799,1.888,160.147,408.945,8.536,99.52,26.688,2.793
20100326,20100401,24.368,22.81,1.342,25.801,2.148,188.427,391.989,7.663,99.819,2.393,1.885
20100402,20100408,21.239,19.891,1.126,22.54,1.911,205.335,354.601,8.117,100.379,1.859,2.728
20100409,20100415,21.048,19.206,2.006,23.03,2.644,190.159,354.233,9.359,100.357,1.091,2.0
20100416,20100422,23.127,21.922,1.829,24.436,1.888,123.199,391.594,8.177,99.722,14.461,2.083
20100423,20100429,17.938,16.602,1.544,19.39,2.125,144.964,342.893,5.924,100.285,3.679,2.091
20100430,20100506,18.183,16.321,2.422,20.208,2.975,144.851,341.109,6.274,100.011,0.876,1.951
20100507,20100513,15.67,14.604,1.363,16.828,1.833,126.63,331.434,5.993,100.727,0.706,2.637
20100514,20100520,16.807,16.041,1.671,17.713,1.576,83.781,361.836,5.125,100.061,5.682,2.096
20100521,20100527,17.841,16.823,1.481,19.064,1.996,107.216,351.748,5.388,100.273,6.226,2.023
20100528,20100603,15.557,14.483,1.839,16.938,2.165,110.894,335.347,5.523,100.59,1.231,2.328
20100604,20100610,13.833,12.412,1.657,15.66,2.645,135.738,301.18,5.215,100.832,0.431,2.178
20100611,20100617,18.756,17.967,1.418,19.771,2.026,99.26,357.702,6.44,100.152,6.696,2.651
20100618,20100624,16.635,15.651,2.08,17.9,2.272,91.208,341.052,5.821,99.946,7.503,2.5
20100625,20100701,17.573,16.603,2.21,18.82,2.195,89.016,368.681,4.814,100.463,4.954,2.014
20100702,20100708,20.869,19.692,1.571,22.382,2.344,127.188,351.883,8.789,100.085,1.217,3.042
20100709,20100715,12.773,12.015,1.942,13.693,2.021,100.821,316.629,4.771,100.546,9.488,2.28
20100716,20100722,9.994,9.26,1.407,10.861,1.579,76.233,319.276,4.139,100.85,16.903,2.415
20100723,20100729,13.874,12.28,3.13,15.758,3.257,129.908,312.831,5.461,100.622,3.198,1.94
20100730,20100805,12.339,11.336,2.21,13.484,2.256,146.408,291.315,6.72,100.865,1.641,3.242
20100806,20100812,14.638,12.685,3.038,16.76,3.376,143.517,317.147,6.376,100.484,1.744,2.483
20100813,20100819,14.856,13.486,1.95,16.345,2.541,154.929,319.781,7.009,100.793,0.046,2.578
20100820,20100826,22.042,20.328,2.112,23.905,3.073,177.964,360.298,9.939,99.922,0.101,2.295
20100827,20100902,22.552,21.153,2.07,24.073,2.211,122.08,390.927,8.055,99.795,8.723,2.017
20100903,20100909,16.878,15.291,2.164,18.479,2.905,189.643,327.284,7.175,100.617,0.841,2.245
20100910,20100916,18.86,17.346,2.318,20.271,2.59,140.297,359.546,6.7,99.855,10.14,2.289
20100917,20100923,19.934,18.265,1.764,21.47,2.68,171.782,353.797,7.096,99.886,6.566,2.414
20100924,20100930,19.886,17.921,1.892,21.673,2.941,232.629,342.418,8.04,99.647,0.122,2.1
