TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20000326,26.361,24.283,2.487,28.273,2.443,173.19,408.967,11.341,99.559,0.864,2.061
20000327,22.891,20.659,5.087,24.943,3.221,139.311,404.722,7.307,99.421,18.497,3.931
20000328,17.105,15.518,1.588,18.565,2.703,248.352,301.364,8.917,100.481,0.0,2.934
20000329,18.24,15.837,3.03,20.45,3.875,247.088,306.089,9.89,100.464,0.0,2.0
20000330,21.696,18.942,3.546,24.229,4.027,214.195,361.404,9.581,100.092,0.0,1.061
20000331,21.956,20.572,1.157,23.229,1.434,132.029,389.497,5.825,100.075,4.034,1.297
20000401,22.093,20.809,1.024,23.274,1.823,173.557,379.379,6.045,100.413,5.559,2.273
20000402,22.212,20.594,1.658,23.701,2.999,230.862,345.886,11.172,100.568,0.0,3.318
20000403,23.361,21.083,2.421,25.639,3.054,192.964,381.493,9.709,100.267,2.082,2.104
20000404,24.339,23.161,0.448,25.516,0.865,133.613,397.758,7.814,100.141,10.434,2.389
20000405,24.051,22.532,1.246,25.569,1.907,167.656,395.432,7.551,100.222,4.993,1.93
20000406,25.918,23.791,1.709,28.045,2.474,192.027,394.296,10.669,100.103,0.734,2.195
20000407,27.04,25.019,1.371,29.06,2.399,192.82,394.623,14.211,99.772,0.0,2.729
20000408,27.566,25.451,1.21,29.682,2.352,185.226,400.407,13.669,99.874,0.431,2.166
20000409,27.467,25.107,2.103,30.032,3.215,213.516,393.655,13.99,99.967,0.0,1.747
20000410,27.92,25.996,1.601,30.012,2.599,178.485,404.58,15.022,99.836,0.0,1.81
20000411,24.27,23.531,1.442,25.074,1.073,96.237,410.081,6.894,99.934,6.297,2.043
20000412,19.51,19.368,1.316,19.664,1.308,92.696,381.812,5.633,100.005,9.549,3.027
20000413,18.466,16.823,1.845,20.252,2.569,179.514,339.694,7.33,99.938,0.0,1.258
20000414,20.845,18.441,3.735,23.457,4.027,211.888,342.413,9.464,100.0,0.0,1.383
20000415,23.81,21.432,2.395,26.395,3.548,177.606,388.649,9.727,100.031,1.475,1.228
20000416,23.107,21.892,0.746,24.427,1.722,139.739,398.553,5.088,99.95,13.115,1.034
20000417,21.588,21.419,0.333,21.772,0.228,34.007,416.118,3.373,99.539,24.275,2.086
20000418,20.761,20.307,0.916,21.254,1.275,102.654,403.82,5.326,99.498,6.108,2.87
20000419,18.136,17.896,0.691,18.396,1.128,70.58,388.023,5.845,99.929,1.212,4.091
20000420,18.004,17.058,0.983,19.033,1.539,119.805,358.462,6.924,100.243,0.282,2.627
20000421,17.026,14.875,2.308,19.365,3.076,196.976,313.348,6.59,100.362,0.0,1.501
20000422,17.506,15.005,2.548,20.224,3.579,198.836,313.391,6.764,100.364,0.0,1.174
20000423,18.151,15.24,3.129,21.315,3.881,198.816,316.124,7.327,100.227,0.0,1.174
20000424,19.511,16.662,3.495,22.607,4.004,195.439,329.443,7.751,100.053,0.0,1.421
20000425,22.289,19.973,2.327,24.806,3.022,176.996,359.503,8.89,99.849,0.0,1.871
20000426,23.872,22.056,2.171,25.846,2.801,167.315,386.062,9.384,99.932,0.175,1.506
20000427,24.714,22.894,1.878,26.693,2.487,150.707,399.177,9.782,99.998,2.619,1.809
20000428,22.093,21.92,0.52,22.281,0.24,28.287,411.397,3.717,100.147,44.44,1.336
20000429,22.762,21.514,1.827,24.119,2.259,134.172,398.785,5.945,100.13,0.244,1.368
20000430,24.662,23.04,1.39,26.425,2.212,169.957,386.34,9.161,99.846,0.522,2.029
20000501,24.339,23.423,1.416,25.334,1.915,127.403,396.353,8.566,99.552,4.07,3.193
20000502,21.111,21.309,1.375,20.896,0.543,34.263,393.043,4.49,99.657,20.145,2.635
20000503,21.081,20.443,0.616,21.776,0.416,35.05,410.69,3.565,99.738,50.765,2.402
20000504,20.105,20.004,1.491,20.215,0.837,9.312,412.879,3.229,99.65,89.618,1.869
20000505,15.731,16.248,2.148,15.169,0.649,25.026,381.892,3.932,100.039,12.608,3.577
20000506,12.731,11.709,1.115,13.841,2.13,175.333,291.992,5.935,100.445,0.0,2.431
20000507,12.532,10.19,2.508,15.078,3.188,178.386,281.936,5.462,100.455,0.0,1.035
20000508,13.435,10.836,2.01,16.261,3.203,176.206,292.804,5.594,100.504,0.0,1.576
20000509,13.737,11.329,2.844,16.354,3.447,174.837,291.364,5.613,100.618,0.0,1.506
20000510,15.7,14.168,1.536,17.366,2.313,156.464,316.091,6.75,100.939,0.0,2.231
20000511,15.798,14.353,0.956,17.369,2.192,137.926,324.138,6.316,100.612,0.0,2.199
20000512,17.972,15.57,3.227,20.583,3.471,151.563,343.41,6.102,100.331,0.0,1.534
20000513,20.498,18.802,2.402,22.502,3.175,160.689,358.456,7.545,100.243,0.0,1.822
20000514,21.671,20.566,1.686,22.978,2.576,127.414,375.248,8.035,100.083,0.0,2.21
20000515,23.726,22.466,2.149,25.215,2.423,133.001,392.599,9.171,99.373,10.499,3.447
20000516,18.103,18.661,1.525,17.443,0.84,58.973,384.076,5.592,99.276,10.846,4.336
20000517,16.074,16.013,0.852,16.145,1.346,61.155,367.186,4.829,99.796,3.933,4.482
20000518,16.841,16.234,0.978,17.559,1.214,85.334,368.745,5.057,100.511,1.321,2.308
20000519,16.418,15.761,0.853,17.195,0.989,80.776,359.043,5.862,100.704,0.0,1.952
20000520,15.838,14.73,2.233,17.148,2.847,143.788,330.518,6.345,100.719,0.0,1.325
20000521,16.181,14.352,2.323,18.343,3.376,155.852,313.198,6.642,100.753,0.0,1.155
20000522,17.359,15.616,4.0,19.419,3.979,126.801,347.7,6.655,100.755,0.0,1.162
20000523,19.661,18.765,1.059,20.72,1.967,94.149,387.332,7.972,100.788,0.0,1.269
20000524,19.644,18.401,2.293,21.112,3.232,151.931,347.547,7.413,100.344,0.0,1.717
20000525,22.094,20.54,0.664,23.93,2.07,109.539,388.18,7.808,99.58,16.68,3.916
20000526,17.271,16.645,2.255,18.076,1.16,111.681,352.428,4.806,100.113,0.546,2.354
20000527,13.65,11.56,1.508,16.337,2.969,154.372,283.917,5.757,100.501,0.0,1.826
20000528,12.777,10.548,1.841,15.643,3.173,153.229,282.653,5.67,100.475,0.0,1.818
20000529,13.536,11.395,2.136,16.289,3.552,152.07,287.825,5.954,100.067,0.0,1.825
20000530,16.143,14.315,1.243,18.493,2.621,148.494,318.317,6.277,100.101,0.087,1.451
20000531,13.396,12.523,1.397,14.518,1.915,123.905,307.976,5.236,100.476,0.0,1.795
20000601,12.557,11.091,1.07,14.44,2.221,139.976,290.895,5.329,100.755,0.0,1.689
20000602,12.359,10.427,2.816,14.842,3.767,143.118,291.124,5.668,100.611,0.0,1.653
20000603,17.05,15.48,3.401,19.069,3.438,120.861,357.197,5.985,100.521,0.0,1.646
20000604,20.321,19.191,1.41,21.774,2.223,126.681,368.033,6.288,100.325,1.632,2.861
20000605,20.162,19.94,1.142,20.448,0.986,38.868,389.66,4.14,100.054,18.795,2.679
20000606,21.544,21.038,0.562,22.194,0.922,41.326,403.692,4.513,100.112,26.851,2.469
20000607,20.542,20.323,0.498,20.823,0.231,14.167,411.153,3.375,100.113,48.673,2.527
20000608,18.266,17.932,0.769,18.695,1.259,85.537,387.766,4.688,100.439,2.295,1.991
20000609,17.69,16.708,1.531,18.952,2.029,121.656,356.493,5.336,100.559,0.0,1.286
20000610,20.817,19.408,1.087,22.629,1.83,96.727,389.866,5.15,100.173,17.903,2.295
20000611,18.582,18.43,0.575,18.778,1.244,69.408,390.843,3.978,100.148,10.388,1.48
20000612,20.882,19.712,1.403,22.386,1.999,113.887,381.952,5.802,99.89,0.198,2.498
20000613,22.533,21.392,2.142,23.999,2.336,124.601,372.428,8.564,99.683,0.0,3.184
20000614,24.741,24.006,1.167,25.686,1.819,133.481,382.189,11.573,99.499,0.0,3.94
20000615,24.556,24.04,0.555,25.219,0.873,86.714,397.174,10.936,99.506,4.811,3.691
20000616,15.379,16.679,3.558,13.709,0.263,19.446,380.696,3.927,100.259,37.381,3.634
20000617,13.818,13.574,0.94,14.131,1.03,56.047,362.982,5.769,100.777,0.0,3.455
20000618,13.052,12.999,1.06,13.121,0.287,4.496,369.053,3.778,100.483,7.334,2.979
20000619,11.15,11.02,0.281,11.317,0.553,28.448,350.844,3.809,100.72,1.065,2.726
20000620,9.583,8.509,1.359,10.963,1.67,103.711,290.192,4.456,100.934,0.0,1.814
20000621,8.602,6.655,2.35,11.104,3.34,142.878,261.676,4.572,100.91,0.0,1.265
20000622,11.716,10.043,3.253,13.868,3.482,143.272,274.969,5.55,100.387,0.0,2.319
20000623,17.98,16.639,3.636,19.704,3.268,137.228,321.178,8.93,99.67,0.0,3.872
20000624,22.523,21.079,1.34,24.38,2.13,108.0,366.382,10.498,99.135,0.571,4.576
20000625,16.871,16.391,1.32,17.488,2.163,106.591,328.063,5.614,99.847,0.0,2.492
20000626,16.493,15.46,1.354,17.821,2.308,101.83,339.104,5.385,99.958,0.0,2.092
20000627,18.977,17.626,3.508,20.715,3.181,121.61,362.539,5.398,99.855,1.214,2.632
20000628,22.753,21.561,0.638,24.287,1.244,103.919,392.597,7.25,99.273,16.36,3.78
20000629,16.711,16.245,2.834,17.309,1.249,11.257,383.402,3.29,99.3,76.88,2.916
20000630,13.995,12.832,2.42,15.491,2.909,116.34,311.261,4.085,99.976,0.0,1.841
20000701,20.294,18.912,4.528,22.071,3.189,87.46,370.182,6.431,99.446,1.31,3.226
20000702,15.979,17.574,6.287,13.93,1.384,80.086,337.53,6.012,99.972,27.637,4.018
20000703,10.657,8.819,2.835,13.021,3.657,146.118,261.372,6.254,101.148,0.0,2.106
20000704,13.216,11.706,2.805,15.156,3.692,144.033,290.238,6.365,100.827,0.0,1.894
20000705,20.001,18.324,2.442,22.158,2.601,122.173,361.417,5.969,100.391,0.0,2.302
20000706,21.226,20.107,0.928,22.664,2.168,140.821,344.12,8.023,100.031,0.0,3.327
20000707,21.616,20.411,1.288,23.165,2.418,139.017,350.768,8.901,99.814,0.0,2.898
20000708,21.226,20.308,0.456,22.406,1.108,69.816,384.703,6.679,99.592,12.423,2.76
20000709,16.072,16.043,1.213,16.109,1.147,59.671,387.125,3.727,99.715,14.031,2.265
20000710,13.149,12.898,1.796,13.472,0.289,20.816,371.159,3.476,99.858,10.065,3.302
20000711,7.971,7.95,0.974,7.998,0.241,25.748,335.82,4.163,100.854,0.758,4.024
20000712,6.533,5.987,0.993,7.235,1.751,120.099,273.081,4.959,101.536,0.199,2.696
20000713,5.518,4.293,1.232,6.967,1.68,154.654,243.729,4.716,101.721,0.0,1.966
20000714,5.295,2.921,2.678,8.102,3.499,154.902,242.253,4.674,101.031,0.0,1.797
20000715,8.594,6.553,2.708,11.006,3.357,149.209,264.788,5.208,100.618,0.0,2.114
20000716,6.247,5.133,1.222,7.563,2.162,149.016,246.36,4.692,100.958,0.0,2.44
20000717,6.121,4.09,1.794,8.52,3.255,154.869,247.073,4.517,100.698,0.0,1.425
20000718,8.028,5.639,3.167,10.851,3.965,151.178,264.401,4.944,100.583,0.0,1.424
20000719,7.341,5.856,1.286,9.095,2.652,158.712,246.635,5.215,100.958,0.0,2.193
20000720,7.504,5.154,3.31,10.281,3.921,157.374,253.324,5.713,100.441,0.0,2.129
20000721,11.404,9.548,2.958,13.599,3.761,153.624,292.198,6.234,99.707,3.676,2.364
20000722,12.16,11.074,1.168,13.444,1.35,110.349,327.96,4.532,99.976,0.394,3.38
20000723,7.764,6.335,1.291,9.452,2.626,159.8,253.469,5.308,101.03,0.0,1.987
20000724,9.559,7.208,2.435,12.338,3.495,158.13,273.218,5.782,100.754,0.0,1.707
20000725,11.444,8.987,2.204,14.348,3.737,158.504,282.176,5.702,100.902,0.0,1.288
20000726,12.086,9.501,3.053,15.141,4.005,162.62,279.751,5.993,100.885,0.0,1.875
20000727,13.991,11.235,3.085,17.249,4.803,163.223,287.827,6.653,100.62,0.0,1.682
20000728,14.123,11.267,2.795,17.499,4.221,161.598,299.449,5.768,100.562,0.0,1.271
20000729,14.005,11.827,2.22,16.578,3.65,160.692,304.444,5.392,100.352,0.0,1.377
20000730,13.007,10.923,2.011,15.47,3.389,161.588,298.126,4.812,100.378,0.0,1.301
20000731,13.762,11.68,4.11,16.223,3.981,151.797,323.284,4.67,100.41,0.0,1.271
20000801,19.165,17.596,1.078,21.02,1.881,116.275,377.498,6.177,100.189,0.0,1.525
20000802,18.405,16.508,1.789,20.648,2.707,131.48,346.267,5.463,100.326,0.0,1.589
20000803,15.736,14.449,1.233,17.135,2.245,156.599,316.138,5.845,100.859,0.0,2.517
20000804,13.141,11.62,2.098,14.795,3.36,177.069,268.046,7.421,100.901,0.0,2.602
20000805,16.504,14.31,3.394,18.888,3.703,160.601,326.613,7.304,100.425,0.117,1.715
20000806,18.581,16.319,2.219,21.039,3.701,167.873,343.156,7.81,100.253,0.0,1.283
20000807,20.306,17.94,2.822,22.879,3.841,167.042,356.447,7.324,100.15,0.0,1.507
20000808,21.708,20.016,2.351,23.548,3.127,116.673,375.431,7.907,99.938,0.497,1.655
20000809,16.561,17.811,4.502,15.203,1.011,38.661,365.189,5.496,100.286,11.859,3.728
20000810,11.422,10.687,0.759,12.22,1.46,114.863,305.017,6.38,101.273,0.0,3.783
20000811,9.761,8.445,1.579,11.191,2.654,181.312,260.106,6.541,101.702,0.0,2.981
20000812,10.361,8.911,2.454,11.937,3.234,184.756,265.781,6.549,101.23,0.0,2.441
20000813,14.389,12.046,4.364,16.935,4.605,177.259,309.5,6.849,100.476,0.0,1.688
20000814,19.465,17.518,2.284,21.581,3.169,140.943,360.595,8.461,100.011,2.518,2.154
20000815,16.373,15.777,1.62,17.021,1.551,169.326,326.975,5.754,100.499,1.818,2.684
20000816,14.666,12.537,2.75,16.98,3.765,191.385,285.305,7.438,100.599,0.0,2.278
20000817,16.486,13.879,2.794,19.32,4.072,185.476,310.603,8.164,100.317,0.0,1.411
20000818,18.018,15.561,3.02,20.69,4.007,190.166,311.522,8.089,100.548,0.0,2.154
20000819,20.624,18.259,2.908,23.196,4.021,190.575,330.327,8.929,100.264,0.0,2.311
20000820,22.485,20.292,2.356,24.868,3.554,191.609,344.575,10.035,100.161,0.0,2.466
20000821,23.646,21.51,3.305,25.967,4.095,191.2,354.942,12.262,99.95,0.0,2.603
20000822,25.895,23.935,1.863,28.025,3.2,189.644,378.895,14.899,99.768,0.0,2.72
20000823,25.281,23.75,1.223,26.946,2.218,129.867,393.919,12.99,99.635,0.662,2.057
20000824,23.553,21.548,1.963,25.732,3.472,167.935,392.111,8.071,99.56,3.245,1.666
20000825,18.325,18.413,2.124,18.23,0.986,26.094,389.608,3.471,99.499,30.442,2.007
20000826,15.226,14.194,1.012,16.348,2.045,146.746,329.101,5.578,99.898,0.0,2.688
20000827,15.216,12.944,1.978,17.686,3.187,190.774,305.903,6.827,99.734,0.0,1.712
20000828,12.191,10.826,1.534,13.674,2.275,211.188,271.824,7.206,100.094,0.0,2.502
20000829,12.896,9.699,4.076,16.371,4.385,202.642,283.804,7.899,100.188,0.0,1.429
20000830,17.477,14.784,4.897,20.405,4.566,209.78,317.534,9.27,100.019,3.061,2.53
20000831,15.287,15.16,2.811,15.425,0.704,173.139,332.941,5.865,100.228,19.204,3.342
20000901,12.512,10.982,2.435,14.174,3.143,217.396,279.892,6.598,100.486,0.0,2.74
20000902,14.067,12.285,2.687,16.004,3.588,217.087,288.146,7.119,100.423,0.0,2.807
20000903,15.09,13.28,2.315,17.057,3.437,221.607,290.458,7.203,100.706,0.0,2.594
20000904,17.085,14.422,3.234,19.749,4.442,204.547,318.259,7.719,100.551,0.0,1.295
20000905,18.34,15.69,2.96,20.99,3.929,184.772,335.043,8.26,100.48,0.0,1.339
20000906,19.115,16.967,2.049,21.263,3.619,212.309,327.833,9.46,100.201,0.0,1.774
20000907,20.623,18.136,3.305,23.11,4.174,222.128,333.388,10.177,99.704,0.0,2.059
20000908,22.32,20.73,1.342,23.911,2.257,173.775,373.342,9.256,99.501,0.774,2.802
20000909,22.884,20.903,2.014,24.706,2.368,162.24,386.204,8.003,99.326,5.064,2.97
20000910,24.709,23.539,2.605,25.786,2.653,137.255,412.621,7.418,99.068,10.198,3.973
20000911,22.631,23.102,3.245,22.198,1.405,83.48,397.399,7.368,99.17,9.349,4.025
20000912,14.183,15.044,2.689,13.391,1.155,15.344,369.208,3.822,99.573,23.967,4.596
20000913,13.239,12.93,0.683,13.523,0.857,26.802,372.791,3.905,99.931,4.221,4.259
20000914,13.997,13.473,0.495,14.48,1.114,52.774,373.438,4.039,100.28,5.112,3.3
20000915,15.655,14.882,1.885,16.365,2.109,108.453,373.8,5.643,100.718,0.543,2.225
20000916,17.932,16.954,1.432,18.832,1.851,136.729,376.578,6.953,100.684,0.33,1.933
20000917,19.698,18.339,2.368,20.948,2.749,149.623,383.918,7.38,100.339,0.093,1.62
20000918,22.287,21.097,1.042,23.382,1.832,121.754,408.396,4.892,99.925,38.714,2.29
20000919,23.027,21.966,1.977,24.003,2.462,163.546,405.314,6.555,100.033,2.412,2.468
20000920,27.657,25.73,2.444,29.43,2.453,237.468,403.17,13.272,99.514,0.0,4.234
20000921,17.092,18.884,5.45,15.445,3.234,8.18,381.984,4.716,100.196,36.89,3.382
20000922,16.32,14.009,2.406,18.446,3.221,254.712,299.978,7.129,100.548,0.0,1.959
20000923,19.71,16.859,3.36,22.333,3.923,222.913,358.953,6.846,99.605,29.679,2.257
20000924,15.103,14.223,1.796,15.914,1.686,236.599,314.945,6.948,100.438,17.481,4.337
20000925,11.4,9.799,1.559,12.872,2.498,263.439,262.996,6.913,101.32,0.0,2.095
20000926,13.071,10.57,3.053,15.372,3.809,265.715,273.91,7.381,101.289,0.0,1.748
20000927,17.057,13.577,3.757,20.259,4.51,262.195,306.686,7.922,100.774,0.0,1.499
20000928,20.678,17.735,3.867,23.385,4.026,251.807,344.933,9.182,100.418,0.0,1.631
20000929,23.548,21.776,1.217,25.179,2.185,170.292,399.225,9.233,100.237,0.132,1.632
20000930,23.703,22.064,1.066,25.09,2.104,209.741,386.912,7.326,100.15,3.455,1.69
20001001,24.605,22.227,1.831,26.617,3.209,220.417,387.358,9.382,100.055,0.0,1.473
20001002,25.642,23.209,2.395,27.7,3.577,251.341,386.058,11.01,99.765,0.0,1.736
20001003,26.097,23.224,0.882,28.527,2.78,223.767,403.896,11.242,99.314,6.96,3.379
20001004,18.463,18.684,1.86,18.276,0.611,37.795,380.831,4.241,99.856,37.808,3.07
20001005,17.108,15.036,1.713,18.861,3.233,279.043,302.856,8.274,100.292,0.0,2.329
20001006,17.078,14.413,2.958,19.332,3.978,275.587,306.984,8.034,100.309,0.0,1.295
20001007,19.256,16.728,3.219,21.394,4.074,272.86,326.632,9.36,100.426,0.0,1.487
20001008,21.675,19.492,2.856,23.523,3.899,276.158,336.491,11.248,100.051,0.0,2.397
20001009,24.143,20.27,1.405,27.42,3.468,203.145,392.748,11.875,99.643,8.982,3.897
20001010,20.159,19.02,2.326,21.123,3.53,173.071,388.415,6.878,100.017,30.003,2.934
20001011,21.89,20.661,1.552,22.929,2.082,168.454,399.969,5.765,99.703,4.118,1.388
20001012,23.477,22.29,1.125,24.481,1.596,156.219,410.556,4.894,99.518,15.25,1.539
20001013,23.318,22.591,0.743,23.934,1.408,99.828,417.493,4.367,99.785,22.377,2.135
20001014,21.187,20.884,0.521,21.443,0.221,64.795,406.243,3.494,100.203,37.295,2.685
20001015,23.349,21.511,2.594,24.904,3.359,199.415,405.084,7.163,100.174,0.965,2.555
20001016,25.061,23.231,1.094,26.61,1.879,171.244,416.278,6.373,99.924,8.926,1.274
20001017,24.164,23.019,0.605,25.133,1.089,90.309,421.237,4.951,99.897,19.525,1.225
20001018,24.009,22.597,1.995,25.203,2.658,194.158,413.696,6.738,100.125,1.102,1.092
20001019,24.939,22.835,0.866,26.719,2.262,195.214,413.172,6.038,99.767,14.724,2.232
20001020,24.446,22.231,2.076,26.32,3.542,279.666,377.952,8.376,99.764,0.004,1.478
20001021,25.862,23.496,3.168,27.865,3.884,292.552,379.654,10.686,99.487,0.0,1.707
20001022,28.573,25.986,2.34,30.761,3.396,289.582,406.346,13.255,99.145,2.285,2.477
20001023,25.672,24.282,0.622,26.848,1.055,181.92,418.602,6.889,99.482,9.031,1.369
20001024,23.643,22.788,0.754,24.366,1.291,133.607,425.604,4.965,99.683,7.819,0.72
20001025,24.205,22.899,1.108,25.31,1.578,186.668,412.867,6.216,99.766,3.514,1.024
20001026,23.15,22.397,0.474,23.787,0.914,114.791,412.922,4.425,99.597,15.324,2.014
20001027,23.028,21.654,1.084,24.191,2.558,301.777,366.01,9.151,99.863,9.381,3.062
20001028,20.782,18.838,1.46,22.427,2.711,308.719,328.651,9.717,100.321,0.0,2.636
20001029,19.702,18.104,2.086,20.944,3.436,307.228,321.283,10.311,100.454,0.0,2.62
20001030,22.214,19.587,3.118,24.257,4.701,311.301,338.287,11.411,99.993,0.0,1.363
20001031,25.157,22.459,3.276,27.256,4.308,282.372,375.42,13.035,99.729,0.0,1.643
20001101,26.897,25.064,1.293,28.322,2.224,245.392,405.759,13.016,99.318,0.967,3.433
20001102,21.562,22.361,1.627,20.991,1.571,88.543,392.554,6.416,99.457,30.246,2.759
20001103,20.508,18.579,1.409,21.886,3.029,308.062,330.386,9.316,99.695,0.0,2.276
20001104,20.959,18.462,2.404,22.742,3.794,311.954,328.281,11.126,99.51,0.0,2.331
20001105,21.622,19.326,2.277,23.262,3.985,316.171,333.946,11.306,99.385,0.086,2.106
20001106,23.033,20.817,2.748,24.617,3.791,303.41,355.789,11.647,99.622,0.0,2.617
20001107,24.223,22.07,0.975,25.76,2.35,256.058,393.984,8.677,99.452,8.065,2.001
20001108,22.88,21.826,0.824,23.633,1.754,146.406,410.123,5.028,99.389,9.569,0.819
20001109,21.364,20.946,1.017,21.663,0.309,102.492,397.686,4.674,99.593,9.847,2.588
20001110,22.787,20.778,2.811,24.222,3.688,285.16,372.999,9.407,99.573,0.0,2.899
20001111,25.246,23.115,2.483,26.768,3.42,295.146,385.722,11.448,99.178,0.0,1.408
20001112,23.59,22.851,0.607,24.117,1.374,134.388,414.495,6.344,98.918,18.182,2.141
20001113,22.199,21.107,0.645,22.979,1.544,181.976,385.16,6.74,99.278,4.907,2.926
20001114,18.18,17.115,1.859,18.941,1.686,283.082,325.171,9.717,100.014,0.0,4.319
20001115,15.028,12.963,1.762,16.504,3.068,327.857,286.021,8.641,100.546,0.0,2.092
20001116,17.155,14.28,3.341,19.208,4.076,328.08,303.081,9.125,100.487,0.0,1.661
20001117,19.82,16.544,2.551,22.161,4.333,335.518,312.211,10.775,100.367,0.0,1.8
20001118,21.368,17.687,2.94,23.997,5.018,335.399,320.569,11.828,99.806,0.0,1.177
20001119,23.408,19.346,4.095,26.31,5.356,332.938,343.967,13.067,99.47,0.0,1.203
20001120,23.76,22.097,1.49,24.948,2.616,209.905,389.509,11.689,99.837,0.0,2.186
20001121,24.093,21.61,2.2,25.867,3.64,309.44,369.442,11.572,99.921,0.0,1.317
20001122,26.615,23.808,2.624,28.62,3.849,312.448,385.836,14.403,99.885,0.0,1.74
20001123,28.129,25.935,1.322,29.697,2.566,227.531,419.131,14.762,99.667,0.657,2.283
20001124,23.977,23.31,2.753,24.453,1.747,116.328,417.438,7.13,99.593,7.352,2.525
20001125,22.178,20.531,2.111,23.354,3.536,296.066,378.264,9.152,99.967,5.877,3.083
20001126,24.646,22.306,3.392,26.318,4.123,321.4,364.81,12.185,99.616,0.0,1.276
20001127,27.005,24.182,2.736,29.02,3.486,269.387,407.545,13.172,99.594,0.0,1.319
20001128,26.498,24.765,0.681,27.737,1.609,199.07,413.472,8.986,99.506,7.099,2.009
20001129,24.059,22.446,0.734,25.212,1.588,200.702,402.704,7.142,99.884,0.136,3.081
20001130,22.551,20.873,1.579,23.751,2.789,290.341,373.926,10.803,100.133,0.0,4.006
20001201,23.309,21.005,2.733,24.954,4.124,313.291,357.356,12.249,99.886,0.0,2.055
20001202,25.322,22.64,2.554,27.238,3.652,287.087,383.114,13.395,99.48,0.0,1.344
20001203,25.951,23.49,2.832,27.71,3.657,279.473,395.167,14.088,99.394,0.0,1.052
20001204,22.911,22.487,1.316,23.214,3.145,208.922,385.594,10.208,99.492,16.88,3.344
20001205,22.039,20.323,1.555,23.265,2.748,278.963,351.861,10.696,99.84,0.135,2.53
20001206,23.175,20.036,3.027,25.418,4.749,341.072,339.98,13.041,99.882,0.0,1.524
20001207,26.042,22.505,3.061,28.568,4.541,339.613,361.046,16.038,99.764,0.0,1.543
20001208,28.168,24.942,2.602,30.472,3.602,261.303,408.678,16.447,99.789,0.0,1.31
20001209,28.653,25.817,2.137,30.678,3.426,275.624,407.252,17.089,99.734,0.105,1.804
20001210,29.461,26.862,2.381,31.318,3.801,337.918,387.516,20.638,99.494,0.0,2.302
20001211,28.891,26.756,0.804,30.29,2.184,257.472,411.524,15.141,99.189,2.564,2.196
20001212,27.131,25.493,0.495,28.205,1.523,200.086,424.224,8.678,99.3,4.7,1.15
20001213,26.207,25.222,0.167,26.852,0.929,170.4,427.095,6.223,99.202,7.92,1.32
20001214,25.262,24.62,0.4,25.682,0.551,202.229,419.146,5.297,98.879,15.063,1.258
20001215,26.464,24.394,1.763,27.82,2.819,260.977,405.999,10.979,98.932,0.193,2.887
20001216,19.862,19.013,1.601,20.418,2.695,340.17,322.682,10.743,99.925,0.0,4.928
20001217,21.003,18.771,2.331,22.465,3.483,341.321,328.312,12.216,100.026,0.0,2.408
20001218,23.675,20.645,2.829,25.661,4.313,343.251,347.474,14.455,99.769,0.0,1.778
20001219,26.448,22.926,3.312,28.756,4.411,337.245,377.836,16.127,99.58,0.0,1.366
20001220,26.919,24.929,0.982,28.223,2.319,263.658,403.992,13.578,99.622,0.137,1.556
20001221,25.58,24.015,0.528,26.606,2.065,247.144,409.685,7.862,99.359,14.506,1.897
20001222,26.037,23.796,1.597,27.505,3.494,303.593,397.027,10.68,99.467,8.053,1.305
20001223,22.998,22.473,0.87,23.342,1.425,59.979,403.738,5.274,99.742,10.693,1.96
20001224,24.134,22.363,1.741,25.294,2.422,204.221,412.148,7.006,99.646,1.749,1.337
20001225,25.905,24.093,2.156,27.092,2.289,211.168,414.886,8.886,99.531,1.441,1.746
20001226,29.053,27.065,1.989,30.355,2.49,270.082,423.22,13.563,99.385,1.9,2.816
20001227,29.812,27.538,0.744,31.301,2.13,274.311,429.715,14.91,99.234,3.853,3.414
20001228,25.174,24.865,0.637,25.376,1.02,140.058,420.401,6.945,99.509,12.878,1.358
20001229,24.489,23.116,0.732,25.388,1.523,172.946,413.068,5.293,99.307,13.538,1.821
20001230,24.935,23.074,1.412,26.154,2.76,271.258,398.456,9.407,99.575,0.413,2.222
20001231,25.035,22.71,1.96,26.559,3.295,296.126,378.183,11.93,99.77,0.0,1.616
20010101,25.815,23.337,1.87,27.438,3.417,286.253,382.599,13.824,99.755,0.0,1.482
20010102,26.842,24.145,2.305,28.61,3.735,330.878,380.428,15.38,99.669,0.0,1.511
20010103,28.718,26.17,2.603,30.387,3.601,296.957,409.495,16.22,99.624,0.0,1.684
20010104,29.901,27.551,1.515,31.441,2.826,286.674,418.402,17.165,99.793,0.295,1.643
20010105,28.325,27.04,0.4,29.167,1.198,257.748,418.136,12.103,99.77,7.509,1.538
20010106,27.484,26.324,0.449,28.244,1.195,258.565,418.136,9.333,99.41,10.074,2.536
20010107,29.277,27.322,1.961,30.557,2.435,275.273,425.191,14.085,99.088,6.339,3.564
20010108,26.948,25.726,0.958,27.821,1.476,173.484,427.796,8.748,99.239,9.498,2.663
